 ******* Program UNSATCHEM-1D
 ******* 
 Missouri Field Experiment - 1981                                        
 Date:  21. 3.    Time:  15:17:51
 Units: L = cm   , T = days , M = mmol 



                          Node( 21)                               Node( 41)                               Node( 56)

         time        h      theta    Temp    CO2             h      theta    Temp    CO2             h      theta    Temp    CO2      
        77.496     -50.71  0.3688  12.942  0.02602       -49.36  0.4323  13.464  0.02160       -63.54  0.4208  13.923  0.01645
        77.597     -48.10  0.3723  13.431  0.02634       -49.46  0.4323  13.445  0.02170       -63.08  0.4211  13.911  0.01647
        77.697     -45.23  0.3765  13.926  0.02698       -49.38  0.4323  13.467  0.02186       -62.67  0.4214  13.897  0.01650
        77.849     -41.26  0.3830  14.316  0.02771       -48.74  0.4329  13.573  0.02202       -62.09  0.4218  13.882  0.01652
        78.000     -37.57  0.3890  14.106  0.02871       -47.47  0.4340  13.724  0.02229       -61.51  0.4223  13.882  0.01657
        78.000     -37.57  0.3890  14.106  0.02871       -47.47  0.4340  13.724  0.02229       -61.51  0.4223  13.882  0.01657
        78.020     -37.06  0.3898  14.035  0.02941       -47.29  0.4341  13.744  0.02255       -61.43  0.4223  13.883  0.01662
        78.040     -36.51  0.3908  13.959  0.02947       -47.10  0.4343  13.763  0.02259       -61.35  0.4224  13.885  0.01663
        78.060     -35.84  0.3921  13.884  0.02952       -46.90  0.4345  13.782  0.02263       -61.27  0.4224  13.887  0.01663
        78.080     -35.00  0.3937  13.814  0.02957       -46.68  0.4347  13.799  0.02266       -61.19  0.4225  13.889  0.01664
        78.100     -33.92  0.3958  13.754  0.02963       -46.45  0.4349  13.815  0.02270       -61.11  0.4225  13.892  0.01665
        78.126     -32.14  0.3993  13.687  0.02968       -46.12  0.4352  13.834  0.02273       -61.01  0.4226  13.896  0.01666
        78.152     -30.01  0.4035  13.630  0.02976       -45.76  0.4356  13.851  0.02277       -60.90  0.4227  13.900  0.01667
        78.178     -27.70  0.4085  13.582  0.02984       -45.35  0.4360  13.868  0.02281       -60.79  0.4228  13.905  0.01668
        78.212     -24.79  0.4151  13.526  0.02994       -44.70  0.4367  13.889  0.02285       -60.64  0.4229  13.913  0.01669
        78.246     -22.04  0.4218  13.480  0.03010       -43.88  0.4375  13.913  0.02289       -60.49  0.4230  13.920  0.01671
        78.279     -19.71  0.4279  13.448  0.03029       -42.78  0.4387  13.942  0.02294       -60.33  0.4231  13.928  0.01672
        78.323     -17.14  0.4350  13.438  0.03051       -40.74  0.4408  13.991  0.02298       -60.10  0.4233  13.940  0.01674
        78.367     -15.14  0.4408  13.472  0.03084       -37.84  0.4438  14.056  0.02303       -59.84  0.4234  13.953  0.01676
        78.411     -13.52  0.4458  13.553  0.03121       -34.10  0.4482  14.136  0.02308       -59.54  0.4237  13.968  0.01678
        78.455     -12.28  0.4497  13.682  0.03162       -29.69  0.4536  14.228  0.02312       -59.15  0.4239  13.987  0.01680
        78.499     -11.25  0.4531  13.851  0.03208       -24.99  0.4602  14.328  0.02318       -58.63  0.4243  14.011  0.01682
        78.543     -10.48  0.4557  14.051  0.03255       -20.42  0.4672  14.428  0.02324       -57.94  0.4249  14.044  0.01684
        78.589      -9.84  0.4578  14.276  0.03304       -16.21  0.4744  14.529  0.02333       -56.81  0.4259  14.089  0.01686
        78.634      -9.35  0.4595  14.501  0.03356       -12.69  0.4810  14.622  0.02344       -55.02  0.4274  14.152  0.01689
        78.680      -8.98  0.4608  14.708  0.03406        -9.97  0.4865  14.704  0.02356       -52.15  0.4299  14.238  0.01692
        78.726      -8.69  0.4618  14.879  0.03455        -8.04  0.4907  14.773  0.02368       -47.58  0.4339  14.352  0.01695
        78.772      -8.46  0.4626  15.002  0.03500        -6.68  0.4937  14.832  0.02381       -41.13  0.4404  14.497  0.01697
        78.817      -8.27  0.4632  15.064  0.03541        -5.77  0.4958  14.883  0.02393       -33.02  0.4495  14.668  0.01700
        78.848      -8.19  0.4635  15.067  0.03576        -5.23  0.4971  14.914  0.02405       -27.72  0.4564  14.787  0.01703
        78.878      -8.13  0.4638  15.039  0.03597        -4.85  0.4979  14.943  0.02411       -22.64  0.4637  14.902  0.01707
        78.909      -8.08  0.4639  14.981  0.03615        -4.58  0.4986  14.968  0.02418       -18.19  0.4708  15.010  0.01711
        78.939      -8.04  0.4641  14.894  0.03631        -4.43  0.4990  14.988  0.02424       -14.45  0.4775  15.107  0.01716
        78.970      -8.01  0.4642  14.781  0.03645        -4.33  0.4992  15.005  0.02430       -11.55  0.4832  15.187  0.01721
        79.000      -7.98  0.4643  14.646  0.03656        -4.25  0.4994  15.019  0.02435        -9.41  0.4876  15.250  0.01727
        79.000      -7.98  0.4643  14.646  0.03656        -4.25  0.4994  15.019  0.02435        -9.41  0.4876  15.250  0.01727
        79.031      -8.47  0.4625  14.474  0.03667        -4.28  0.4993  15.027  0.02440        -7.93  0.4909  15.295  0.01733
        79.062      -9.27  0.4598  14.263  0.03682        -4.46  0.4989  15.024  0.02445        -6.99  0.4930  15.324  0.01738
        79.092     -10.17  0.4567  14.037  0.03691        -4.79  0.4981  15.010  0.02450        -6.52  0.4941  15.338  0.01742
        79.123     -11.08  0.4536  13.814  0.03694        -5.23  0.4971  14.983  0.02455        -6.28  0.4946  15.341  0.01746
        79.154     -11.95  0.4508  13.606  0.03695        -5.69  0.4960  14.948  0.02458        -6.26  0.4947  15.336  0.01748
        79.185     -12.78  0.4481  13.417  0.03696        -6.18  0.4949  14.907  0.02460        -6.39  0.4944  15.326  0.01750
        79.215     -13.58  0.4456  13.251  0.03699        -6.68  0.4937  14.861  0.02462        -6.56  0.4940  15.312  0.01751
        79.246     -14.34  0.4432  13.109  0.03703        -7.17  0.4926  14.811  0.02463        -6.80  0.4934  15.296  0.01752
        79.277     -15.05  0.4411  12.995  0.03709        -7.65  0.4915  14.759  0.02463        -7.09  0.4928  15.278  0.01753
        79.308     -15.74  0.4390  12.909  0.03717        -8.13  0.4905  14.705  0.02463        -7.39  0.4921  15.259  0.01754
        79.348     -16.60  0.4366  12.841  0.03727        -8.74  0.4891  14.633  0.02464        -7.81  0.4912  15.234  0.01754
        79.388     -17.41  0.4342  12.822  0.03746        -9.31  0.4879  14.561  0.02464        -8.23  0.4902  15.208  0.01754
        79.428     -18.19  0.4319  12.850  0.03768        -9.87  0.4867  14.491  0.02463        -8.63  0.4893  15.180  0.01754
        79.480     -19.14  0.4294  12.947  0.03796       -10.60  0.4852  14.404  0.02463        -9.17  0.4882  15.144  0.01755
        79.532     -20.06  0.4270  13.101  0.03837       -11.28  0.4838  14.324  0.02463        -9.71  0.4871  15.106  0.01755
        79.584     -20.95  0.4246  13.290  0.03887       -11.92  0.4825  14.256  0.02464       -10.24  0.4859  15.068  0.01754
        79.636     -21.80  0.4224  13.492  0.03941       -12.57  0.4812  14.200  0.02465       -10.74  0.4849  15.029  0.01754
        79.709     -22.93  0.4194  13.747  0.03998       -13.45  0.4795  14.143  0.02467       -11.41  0.4835  14.975  0.01754
        79.781     -24.02  0.4169  13.922  0.04078       -14.27  0.4779  14.110  0.02470       -12.06  0.4822  14.922  0.01753
        79.854     -25.07  0.4145  13.975  0.04151       -15.05  0.4764  14.097  0.02475       -12.72  0.4809  14.872  0.01753
        79.927     -26.09  0.4122  13.890  0.04213       -15.84  0.4750  14.096  0.02481       -13.35  0.4797  14.824  0.01752
        80.000     -27.08  0.4099  13.682  0.04259       -16.60  0.4737  14.097  0.02488       -13.96  0.4785  14.781  0.01752
        80.000     -27.08  0.4099  13.682  0.04259       -16.60  0.4737  14.097  0.02488       -13.96  0.4785  14.781  0.01752
        80.020     -27.35  0.4093  13.607  0.04286       -16.81  0.4733  14.097  0.02495       -14.12  0.4782  14.771  0.01752
        80.040     -27.60  0.4087  13.527  0.04290       -17.02  0.4729  14.096  0.02497       -14.28  0.4779  14.760  0.01752
        80.060     -27.82  0.4082  13.445  0.04293       -17.22  0.4725  14.095  0.02499       -14.44  0.4775  14.750  0.01752
        80.080     -27.98  0.4078  13.365  0.04295       -17.43  0.4722  14.092  0.02501       -14.59  0.4773  14.741  0.01752
        80.100     -28.06  0.4077  13.289  0.04297       -17.63  0.4718  14.089  0.02503       -14.74  0.4770  14.732  0.01752
        80.120     -28.02  0.4077  13.220  0.04297       -17.82  0.4715  14.084  0.02505       -14.89  0.4767  14.723  0.01752
        80.146     -27.76  0.4083  13.141  0.04298       -18.06  0.4710  14.077  0.02507       -15.09  0.4764  14.711  0.01752
        80.172     -27.27  0.4095  13.076  0.04298       -18.28  0.4706  14.068  0.02509       -15.29  0.4760  14.700  0.01752
        80.206     -26.28  0.4117  13.011  0.04298       -18.54  0.4702  14.056  0.02511       -15.56  0.4755  14.686  0.01752
        80.240     -24.99  0.4147  12.966  0.04300       -18.73  0.4699  14.043  0.02513       -15.82  0.4751  14.672  0.01753
        80.284     -23.08  0.4191  12.941  0.04305       -18.84  0.4697  14.028  0.02515       -16.14  0.4745  14.655  0.01753
        80.327     -21.27  0.4238  12.959  0.04317       -18.78  0.4698  14.018  0.02519       -16.44  0.4739  14.639  0.01753
        80.371     -19.52  0.4284  13.022  0.04337       -18.48  0.4703  14.015  0.02522       -16.70  0.4735  14.625  0.01753
        80.429     -17.48  0.4340  13.174  0.04366       -17.75  0.4716  14.023  0.02525       -16.95  0.4730  14.610  0.01753
        80.486     -15.89  0.4386  13.396  0.04413       -16.64  0.4736  14.048  0.02531       -17.06  0.4728  14.600  0.01754
        80.543     -14.54  0.4426  13.668  0.04472       -15.25  0.4761  14.086  0.02537       -16.97  0.4730  14.598  0.01754
        80.619     -13.23  0.4467  14.063  0.04536       -13.16  0.4801  14.158  0.02545       -16.45  0.4739  14.609  0.01755
        80.695     -12.25  0.4498  14.423  0.04625       -11.20  0.4840  14.245  0.02557       -15.44  0.4757  14.638  0.01756
        80.771     -11.55  0.4520  14.676  0.04709        -9.56  0.4874  14.341  0.02573       -13.93  0.4786  14.686  0.01757
        80.848     -11.07  0.4536  14.769  0.04779        -8.26  0.4902  14.440  0.02591       -12.23  0.4819  14.747  0.01760
        80.924     -10.72  0.4548  14.683  0.04830        -7.33  0.4922  14.531  0.02610       -10.49  0.4854  14.812  0.01764
        81.000     -10.52  0.4556  14.432  0.04860        -6.69  0.4937  14.605  0.02629        -8.88  0.4888  14.876  0.01768
        81.000     -10.52  0.4556  14.432  0.04860        -6.69  0.4937  14.605  0.02629        -8.88  0.4888  14.876  0.01768
        81.074     -11.58  0.4519  14.068  0.04873        -6.71  0.4936  14.642  0.02647        -7.88  0.4910  14.925  0.01774
        81.149     -13.13  0.4471  13.737  0.04899        -7.23  0.4925  14.629  0.02666        -7.51  0.4918  14.951  0.01781
        81.223     -14.68  0.4421  13.632  0.04913        -8.01  0.4907  14.574  0.02681        -7.65  0.4915  14.952  0.01787
        81.300     -16.25  0.4376  13.756  0.04947        -8.93  0.4887  14.494  0.02691        -8.10  0.4905  14.936  0.01792
        81.378     -17.73  0.4332  14.015  0.05006        -9.86  0.4867  14.413  0.02698        -8.67  0.4893  14.909  0.01796
        81.456     -19.11  0.4294  14.389  0.05084       -10.81  0.4847  14.350  0.02704        -9.24  0.4880  14.877  0.01798
        81.547     -20.64  0.4254  14.949  0.05177       -11.86  0.4826  14.312  0.02710       -10.04  0.4864  14.835  0.01800
        81.637     -22.08  0.4217  15.547  0.05307       -12.92  0.4805  14.317  0.02720       -10.85  0.4846  14.791  0.01802
        81.728     -23.45  0.4182  16.077  0.05452       -13.93  0.4785  14.365  0.02731       -11.59  0.4831  14.751  0.01803
        81.864     -25.37  0.4138  16.532  0.05594       -15.33  0.4759  14.503  0.02746       -12.73  0.4809  14.705  0.01803
        82.000     -27.19  0.4096  16.506  0.05767       -16.72  0.4734  14.674  0.02771       -13.83  0.4787  14.680  0.01805
        82.000     -27.19  0.4096  16.506  0.05767       -16.72  0.4734  14.674  0.02771       -13.83  0.4787  14.680  0.01805
        82.125     -28.80  0.4060  16.189  0.05868       -17.93  0.4713  14.815  0.02800       -14.75  0.4770  14.677  0.01808
        82.250     -30.35  0.4028  15.886  0.05892       -19.07  0.4694  14.910  0.02825       -15.69  0.4753  14.689  0.01811
        82.375     -31.86  0.3999  15.864  0.05883       -20.21  0.4675  14.957  0.02847       -16.61  0.4736  14.709  0.01814
        82.500     -33.33  0.3970  16.212  0.05884       -21.32  0.4657  14.983  0.02867       -17.49  0.4721  14.731  0.01818
        82.667     -35.23  0.3933  16.967  0.05910       -22.73  0.4635  15.051  0.02887       -18.57  0.4702  14.760  0.01822
        82.833     -37.08  0.3898  17.496  0.05940       -24.07  0.4615  15.191  0.02918       -19.65  0.4684  14.789  0.01827
        83.000     -38.91  0.3868  17.398  0.05890       -25.40  0.4596  15.374  0.02959       -20.72  0.4667  14.826  0.01832
        83.000     -38.91  0.3868  17.398  0.05890       -25.40  0.4596  15.374  0.02959       -20.72  0.4667  14.826  0.01832
        83.167     -40.72  0.3838  16.869  0.05722       -26.71  0.4578  15.522  0.03008       -21.75  0.4651  14.877  0.01838
        83.375     -42.93  0.3802  16.547  0.05482       -28.28  0.4555  15.595  0.03061       -22.96  0.4631  14.950  0.01845
        83.583     -45.12  0.3767  17.089  0.05210       -29.80  0.4535  15.612  0.03131       -24.12  0.4614  15.018  0.01854
        83.792     -47.31  0.3733  17.842  0.05017       -31.30  0.4517  15.695  0.03210       -25.29  0.4598  15.072  0.01864
        84.000     -49.49  0.3704  17.822  0.04829       -32.78  0.4498  15.863  0.03310       -26.43  0.4581  15.126  0.01874
        84.000     -49.49  0.3704  17.822  0.04829       -32.78  0.4498  15.863  0.03310       -26.43  0.4581  15.126  0.01874
        84.200     -51.59  0.3677  17.186  0.04568       -34.18  0.4481  15.996  0.03431       -27.50  0.4566  15.187  0.01886
        84.400     -53.67  0.3649  16.934  0.04275       -35.56  0.4464  16.028  0.03554       -28.53  0.4552  15.255  0.01899
        84.700     -56.79  0.3607  17.715  0.04021       -37.56  0.4441  16.040  0.03666       -30.01  0.4532  15.342  0.01914
        85.000     -59.96  0.3569  18.041  0.03732       -39.55  0.4420  16.177  0.03809       -31.48  0.4514  15.411  0.01937
        85.000     -59.96  0.3569  18.041  0.03732       -39.55  0.4420  16.177  0.03809       -31.48  0.4514  15.411  0.01937
        85.020     -60.18  0.3566  17.996  0.03456       -39.69  0.4419  16.192  0.03921       -31.58  0.4513  15.415  0.01963
        85.040     -60.40  0.3564  17.939  0.03436       -39.82  0.4418  16.206  0.03928       -31.68  0.4512  15.420  0.01964
        85.066     -60.69  0.3561  17.852  0.03415       -39.99  0.4416  16.224  0.03934       -31.81  0.4510  15.426  0.01966
        85.100     -61.06  0.3557  17.724  0.03387       -40.22  0.4414  16.246  0.03942       -31.98  0.4508  15.434  0.01969
        85.144     -61.53  0.3552  17.549  0.03348       -40.51  0.4410  16.271  0.03951       -32.19  0.4506  15.446  0.01972
        85.201     -62.14  0.3545  17.340  0.03298       -40.89  0.4406  16.293  0.03961       -32.47  0.4502  15.462  0.01976
        85.275     -62.89  0.3537  17.150  0.03237       -41.39  0.4401  16.305  0.03973       -32.84  0.4498  15.483  0.01981
        85.366     -63.76  0.3528  17.102  0.03169       -41.98  0.4395  16.299  0.03983       -33.28  0.4492  15.510  0.01989
        85.493     -64.84  0.3516  17.382  0.03109       -42.81  0.4387  16.278  0.03988       -33.89  0.4485  15.543  0.01998
        85.662     -66.07  0.3503  18.082  0.03065       -43.88  0.4375  16.289  0.03987       -34.69  0.4475  15.579  0.02011
        85.831     -67.12  0.3492  18.567  0.03054       -44.93  0.4365  16.379  0.03975       -35.47  0.4465  15.611  0.02029
        86.000     -68.02  0.3482  18.401  0.03059       -45.93  0.4354  16.519  0.03958       -36.24  0.4456  15.648  0.02047
        86.000     -68.02  0.3482  18.401  0.03059       -45.93  0.4354  16.519  0.03958       -36.24  0.4456  15.648  0.02047
        86.250     -69.27  0.3469  17.637  0.03042       -47.35  0.4341  16.650  0.03937       -37.33  0.4444  15.722  0.02067
        86.500     -70.60  0.3455  17.652  0.02974       -48.68  0.4329  16.648  0.03888       -38.40  0.4432  15.800  0.02100
