
       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cTop       cRoot       cBot      vProd    Sum(vProd) Sum(Sink)  TLevel
        [T]     [L3/L2/T]  [L3/L2/T]   [L3/L2]    [L3/L2]   [L3/L3]     [L3/L3]    [L3/L3]   [L3/L2/T]    [L3/L2]   [L3/L2]

     191.21752  0.383E+00 -0.259E-02  0.639E+02 -0.766E+00  0.330E-03  0.000E+00  0.408E-01  0.344E+00  0.631E+02  0.658E+00    1537
     191.24118  0.332E+00 -0.259E-02  0.640E+02 -0.766E+00  0.330E-03  0.000E+00  0.408E-01  0.349E+00  0.631E+02  0.658E+00    1538
     191.26484  0.384E+00 -0.241E-02  0.640E+02 -0.766E+00  0.330E-03  0.000E+00  0.408E-01  0.355E+00  0.631E+02  0.658E+00    1539
     191.29560  0.340E+00 -0.232E-02  0.640E+02 -0.766E+00  0.330E-03  0.000E+00  0.408E-01  0.363E+00  0.631E+02  0.658E+00    1540
     191.33558  0.385E+00 -0.249E-02  0.640E+02 -0.766E+00  0.330E-03  0.000E+00  0.408E-01  0.374E+00  0.631E+02  0.658E+00    1541
     191.37557  0.354E+00 -0.263E-02  0.640E+02 -0.766E+00  0.330E-03  0.000E+00  0.408E-01  0.392E+00  0.631E+02  0.658E+00    1542
     191.41555  0.405E+00 -0.265E-02  0.640E+02 -0.766E+00  0.330E-03  0.000E+00  0.408E-01  0.412E+00  0.631E+02  0.658E+00    1543
     191.45554  0.380E+00 -0.247E-02  0.640E+02 -0.766E+00  0.330E-03  0.000E+00  0.408E-01  0.432E+00  0.631E+02  0.658E+00    1544
     191.50999  0.423E+00 -0.248E-02  0.641E+02 -0.766E+00  0.330E-03  0.000E+00  0.408E-01  0.451E+00  0.632E+02  0.658E+00    1545
     191.56443  0.401E+00 -0.266E-02  0.641E+02 -0.767E+00  0.330E-03  0.000E+00  0.408E-01  0.474E+00  0.632E+02  0.658E+00    1546
     191.61888  0.443E+00 -0.261E-02  0.641E+02 -0.767E+00  0.330E-03  0.000E+00  0.409E-01  0.488E+00  0.632E+02  0.658E+00    1547
     191.67332  0.414E+00 -0.249E-02  0.641E+02 -0.767E+00  0.330E-03  0.000E+00  0.409E-01  0.493E+00  0.633E+02  0.658E+00    1548
     191.73866  0.434E+00 -0.245E-02  0.642E+02 -0.767E+00  0.330E-03  0.000E+00  0.409E-01  0.487E+00  0.633E+02  0.658E+00    1549
     191.82577  0.387E+00 -0.260E-02  0.642E+02 -0.767E+00  0.330E-03  0.000E+00  0.409E-01  0.468E+00  0.633E+02  0.658E+00    1550
     191.91288  0.388E+00 -0.263E-02  0.642E+02 -0.767E+00  0.330E-03  0.000E+00  0.409E-01  0.432E+00  0.634E+02  0.658E+00    1551
     192.00000  0.330E+00 -0.254E-02  0.642E+02 -0.768E+00  0.330E-03  0.000E+00  0.409E-01  0.394E+00  0.634E+02  0.658E+00    1552
     192.11111  0.444E+00 -0.241E-02  0.643E+02 -0.768E+00  0.330E-03  0.000E+00  0.410E-01  0.366E+00  0.634E+02  0.658E+00    1553
     192.22222  0.430E+00 -0.235E-02  0.643E+02 -0.768E+00  0.330E-03  0.000E+00  0.410E-01  0.348E+00  0.635E+02  0.658E+00    1554
     192.37778  0.458E+00 -0.243E-02  0.644E+02 -0.769E+00  0.330E-03  0.000E+00  0.410E-01  0.359E+00  0.635E+02  0.658E+00    1555
     192.58518  0.483E+00 -0.247E-02  0.645E+02 -0.769E+00  0.330E-03  0.000E+00  0.410E-01  0.415E+00  0.636E+02  0.658E+00    1556
     192.79259  0.554E+00 -0.251E-02  0.646E+02 -0.770E+00  0.330E-03  0.000E+00  0.411E-01  0.479E+00  0.637E+02  0.658E+00    1557
     193.00000  0.559E+00 -0.254E-02  0.647E+02 -0.770E+00  0.330E-03  0.000E+00  0.411E-01  0.432E+00  0.638E+02  0.658E+00    1558
     193.20000  0.484E+00 -0.246E-02  0.648E+02 -0.771E+00  0.330E-03  0.000E+00  0.412E-01  0.355E+00  0.639E+02  0.658E+00    1559
     193.40000  0.444E+00 -0.242E-02  0.649E+02 -0.771E+00  0.330E-03  0.000E+00  0.412E-01  0.343E+00  0.639E+02  0.658E+00    1560
     193.60000  0.470E+00 -0.245E-02  0.650E+02 -0.772E+00  0.330E-03  0.000E+00  0.412E-01  0.405E+00  0.640E+02  0.658E+00    1561
     193.80000  0.517E+00 -0.247E-02  0.651E+02 -0.772E+00  0.330E-03  0.000E+00  0.413E-01  0.457E+00  0.641E+02  0.658E+00    1562
     194.00000  0.491E+00 -0.251E-02  0.652E+02 -0.773E+00  0.330E-03  0.000E+00  0.413E-01  0.413E+00  0.642E+02  0.658E+00    1563
     194.09457  0.405E+00 -0.252E-02  0.653E+02 -0.773E+00  0.330E-03  0.000E+00  0.413E-01  0.346E+00  0.642E+02  0.658E+00    1564
     194.16077  0.388E+00 -0.252E-02  0.653E+02 -0.773E+00  0.330E-03  0.000E+00  0.413E-01  0.319E+00  0.643E+02  0.658E+00    1565
     194.24469  0.360E+00 -0.252E-02  0.653E+02 -0.773E+00  0.330E-03  0.000E+00  0.413E-01  0.311E+00  0.643E+02  0.658E+00    1566
     194.35260  0.379E+00 -0.252E-02  0.654E+02 -0.773E+00  0.330E-03  0.000E+00  0.414E-01  0.319E+00  0.643E+02  0.658E+00    1567
     194.51445  0.375E+00 -0.253E-02  0.654E+02 -0.774E+00  0.330E-03  0.000E+00  0.414E-01  0.346E+00  0.644E+02  0.658E+00    1568
     194.67630  0.419E+00 -0.254E-02  0.655E+02 -0.774E+00  0.330E-03  0.000E+00  0.414E-01  0.395E+00  0.644E+02  0.658E+00    1569
     195.00000  0.431E+00 -0.255E-02  0.656E+02 -0.775E+00  0.330E-03  0.000E+00  0.414E-01  0.401E+00  0.646E+02  0.658E+00    1570
     195.33333  0.426E+00 -0.256E-02  0.658E+02 -0.776E+00  0.330E-03  0.000E+00  0.415E-01  0.315E+00  0.647E+02  0.658E+00    1571
     195.55556  0.312E+00 -0.256E-02  0.658E+02 -0.777E+00  0.330E-03  0.000E+00  0.415E-01  0.328E+00  0.647E+02  0.658E+00    1572
     195.77778  0.429E+00 -0.257E-02  0.659E+02 -0.777E+00  0.330E-03  0.000E+00  0.415E-01  0.395E+00  0.648E+02  0.658E+00    1573
     196.00000  0.400E+00 -0.258E-02  0.660E+02 -0.778E+00  0.330E-03  0.000E+00  0.415E-01  0.369E+00  0.649E+02  0.658E+00    1574
     196.33333  0.391E+00 -0.259E-02  0.662E+02 -0.779E+00  0.330E-03  0.000E+00  0.416E-01  0.305E+00  0.650E+02  0.658E+00    1575
     196.55556  0.314E+00 -0.260E-02  0.662E+02 -0.779E+00  0.330E-03  0.000E+00  0.416E-01  0.324E+00  0.651E+02  0.658E+00    1576
     197.00000  0.404E+00 -0.261E-02  0.664E+02 -0.780E+00  0.330E-03  0.000E+00  0.416E-01  0.390E+00  0.653E+02  0.658E+00    1577
     197.50000  0.416E+00 -0.262E-02  0.666E+02 -0.782E+00  0.330E-03  0.000E+00  0.416E-01  0.310E+00  0.654E+02  0.658E+00    1578
     197.75000  0.295E+00 -0.263E-02  0.667E+02 -0.782E+00  0.330E-03  0.000E+00  0.417E-01  0.359E+00  0.655E+02  0.658E+00    1579
     198.00000  0.458E+00 -0.263E-02  0.668E+02 -0.783E+00  0.330E-03  0.000E+00  0.417E-01  0.374E+00  0.656E+02  0.658E+00    1580
     198.50000  0.328E+00 -0.264E-02  0.670E+02 -0.784E+00  0.330E-03  0.000E+00  0.417E-01  0.299E+00  0.657E+02  0.658E+00    1581
     198.75000  0.346E+00 -0.265E-02  0.671E+02 -0.785E+00  0.330E-03  0.000E+00  0.417E-01  0.337E+00  0.658E+02  0.658E+00    1582
     199.00000  0.368E+00 -0.265E-02  0.671E+02 -0.786E+00  0.330E-03  0.000E+00  0.417E-01  0.335E+00  0.659E+02  0.658E+00    1583
     199.33333  0.344E+00 -0.266E-02  0.673E+02 -0.786E+00  0.330E-03  0.000E+00  0.417E-01  0.270E+00  0.660E+02  0.658E+00    1584
     199.55556  0.281E+00 -0.266E-02  0.673E+02 -0.787E+00  0.330E-03  0.000E+00  0.417E-01  0.285E+00  0.661E+02  0.658E+00    1585
     200.00000  0.351E+00 -0.266E-02  0.675E+02 -0.788E+00  0.330E-03  0.000E+00  0.417E-01  0.341E+00  0.662E+02  0.658E+00    1586
     200.50000  0.369E+00 -0.266E-02  0.677E+02 -0.790E+00  0.330E-03  0.000E+00  0.417E-01  0.272E+00  0.664E+02  0.658E+00    1587
     200.75000  0.256E+00 -0.266E-02  0.677E+02 -0.790E+00  0.330E-03  0.000E+00  0.417E-01  0.313E+00  0.664E+02  0.658E+00    1588
     201.00000  0.403E+00 -0.266E-02  0.678E+02 -0.791E+00  0.330E-03  0.000E+00  0.417E-01  0.326E+00  0.665E+02  0.658E+00    1589
     201.33333  0.283E+00 -0.266E-02  0.679E+02 -0.792E+00  0.330E-03  0.000E+00  0.417E-01  0.260E+00  0.666E+02  0.658E+00    1590
     201.66667  0.313E+00 -0.266E-02  0.680E+02 -0.793E+00  0.330E-03  0.000E+00  0.417E-01  0.280E+00  0.667E+02  0.658E+00    1591
     202.00000  0.302E+00 -0.266E-02  0.681E+02 -0.794E+00  0.330E-03  0.000E+00  0.417E-01  0.328E+00  0.668E+02  0.658E+00    1592
     202.33333  0.380E+00 -0.265E-02  0.683E+02 -0.794E+00  0.330E-03  0.000E+00  0.417E-01  0.263E+00  0.669E+02  0.658E+00    1593
     202.55556  0.223E+00 -0.265E-02  0.683E+02 -0.795E+00  0.330E-03  0.000E+00  0.417E-01  0.274E+00  0.670E+02  0.658E+00    1594
     203.00000  0.375E+00 -0.264E-02  0.685E+02 -0.796E+00  0.330E-03  0.000E+00  0.417E-01  0.333E+00  0.671E+02  0.658E+00    1595
     203.50000  0.321E+00 -0.264E-02  0.686E+02 -0.797E+00  0.330E-03  0.000E+00  0.416E-01  0.264E+00  0.672E+02  0.658E+00    1596
     203.75000  0.280E+00 -0.263E-02  0.687E+02 -0.798E+00  0.330E-03  0.000E+00  0.416E-01  0.307E+00  0.673E+02  0.658E+00    1597
     204.00000  0.364E+00 -0.262E-02  0.688E+02 -0.799E+00  0.330E-03  0.000E+00  0.416E-01  0.319E+00  0.674E+02  0.658E+00    1598
     204.33333  0.305E+00 -0.262E-02  0.689E+02 -0.800E+00  0.330E-03  0.000E+00  0.416E-01  0.255E+00  0.675E+02  0.658E+00    1599
     204.66667  0.278E+00 -0.261E-02  0.690E+02 -0.801E+00  0.330E-03  0.000E+00  0.416E-01  0.283E+00  0.676E+02  0.658E+00    1600
     205.00000  0.335E+00 -0.260E-02  0.691E+02 -0.801E+00  0.330E-03  0.000E+00  0.415E-01  0.340E+00  0.677E+02  0.658E+00    1601
     205.33333  0.362E+00 -0.259E-02  0.692E+02 -0.802E+00  0.330E-03  0.000E+00  0.415E-01  0.272E+00  0.678E+02  0.658E+00    1602
     205.55556  0.253E+00 -0.259E-02  0.693E+02 -0.803E+00  0.330E-03  0.000E+00  0.415E-01  0.286E+00  0.678E+02  0.658E+00    1603
     206.00000  0.364E+00 -0.258E-02  0.694E+02 -0.804E+00  0.330E-03  0.000E+00  0.414E-01  0.348E+00  0.680E+02  0.658E+00    1604
     206.50000  0.357E+00 -0.256E-02  0.696E+02 -0.805E+00  0.330E-03  0.000E+00  0.414E-01  0.276E+00  0.681E+02  0.658E+00    1605
     206.75000  0.265E+00 -0.255E-02  0.697E+02 -0.806E+00  0.330E-03  0.000E+00  0.414E-01  0.322E+00  0.682E+02  0.658E+00    1606
     207.00000  0.403E+00 -0.254E-02  0.698E+02 -0.807E+00  0.330E-03  0.000E+00  0.413E-01  0.336E+00  0.683E+02  0.658E+00    1607
     207.33333  0.292E+00 -0.253E-02  0.699E+02 -0.807E+00  0.330E-03  0.000E+00  0.413E-01  0.268E+00  0.684E+02  0.658E+00    1608
     207.66667  0.310E+00 -0.251E-02  0.700E+02 -0.808E+00  0.330E-03  0.000E+00  0.413E-01  0.289E+00  0.685E+02  0.658E+00    1609
     208.00000  0.314E+00 -0.250E-02  0.701E+02 -0.809E+00  0.330E-03  0.000E+00  0.412E-01  0.340E+00  0.686E+02  0.658E+00    1610
     208.33333  0.385E+00 -0.249E-02  0.702E+02 -0.810E+00  0.330E-03  0.000E+00  0.412E-01  0.272E+00  0.687E+02  0.658E+00    1611
     208.55556  0.230E+00 -0.248E-02  0.703E+02 -0.810E+00  0.330E-03  0.000E+00  0.411E-01  0.285E+00  0.687E+02  0.658E+00    1612
     209.00000  0.383E+00 -0.246E-02  0.704E+02 -0.812E+00  0.330E-03  0.000E+00  0.411E-01  0.347E+00  0.689E+02  0.658E+00    1613
     209.50000  0.333E+00 -0.244E-02  0.706E+02 -0.813E+00  0.330E-03  0.000E+00  0.411E-01  0.275E+00  0.690E+02  0.658E+00    1614
     209.75000  0.283E+00 -0.243E-02  0.707E+02 -0.813E+00  0.330E-03  0.000E+00  0.410E-01  0.321E+00  0.691E+02  0.658E+00    1615
     210.00000  0.380E+00 -0.241E-02  0.708E+02 -0.814E+00  0.330E-03  0.000E+00  0.410E-01  0.334E+00  0.692E+02  0.658E+00    1616
     210.33333  0.310E+00 -0.240E-02  0.709E+02 -0.815E+00  0.330E-03  0.000E+00  0.409E-01  0.266E+00  0.693E+02  0.658E+00    1617
     210.55556  0.289E+00 -0.239E-02  0.709E+02 -0.815E+00  0.330E-03  0.000E+00  0.409E-01  0.287E+00  0.694E+02  0.658E+00    1618
     211.00000  0.331E+00 -0.237E-02  0.711E+02 -0.816E+00  0.330E-03  0.000E+00  0.409E-01  0.344E+00  0.695E+02  0.658E+00    1619
     211.50000  0.381E+00 -0.235E-02  0.713E+02 -0.818E+00  0.330E-03  0.000E+00  0.408E-01  0.275E+00  0.696E+02  0.658E+00    1620
     211.75000  0.238E+00 -0.233E-02  0.713E+02 -0.818E+00  0.330E-03  0.000E+00  0.407E-01  0.319E+00  0.697E+02  0.658E+00    1621
     212.00000  0.419E+00 -0.232E-02  0.714E+02 -0.819E+00  0.330E-03  0.000E+00  0.407E-01  0.334E+00  0.698E+02  0.658E+00    1622
     212.50000  0.273E+00 -0.230E-02  0.716E+02 -0.820E+00  0.330E-03  0.000E+00  0.407E-01  0.265E+00  0.699E+02  0.658E+00    1623
     212.75000  0.320E+00 -0.228E-02  0.717E+02 -0.820E+00  0.330E-03  0.000E+00  0.406E-01  0.325E+00  0.700E+02  0.658E+00    1624
     213.00000  0.348E+00 -0.226E-02  0.717E+02 -0.821E+00  0.330E-03  0.000E+00  0.405E-01  0.330E+00  0.701E+02  0.658E+00    1625
     213.33333  0.334E+00 -0.225E-02  0.719E+02 -0.822E+00  0.330E-03  0.000E+00  0.405E-01  0.266E+00  0.702E+02  0.658E+00    1626
     213.55556  0.263E+00 -0.223E-02  0.719E+02 -0.822E+00  0.330E-03  0.000E+00  0.405E-01  0.285E+00  0.703E+02  0.658E+00    1627
     214.00000  0.348E+00 -0.221E-02  0.721E+02 -0.823E+00  0.330E-03  0.000E+00  0.404E-01  0.343E+00  0.704E+02  0.658E+00    1628
     214.50000  0.359E+00 -0.219E-02  0.722E+02 -0.824E+00  0.330E-03  0.000E+00  0.404E-01  0.273E+00  0.705E+02  0.658E+00    1629
     214.75000  0.253E+00 -0.217E-02  0.723E+02 -0.825E+00  0.330E-03  0.000E+00  0.403E-01  0.318E+00  0.706E+02  0.658E+00    1630
     215.00000  0.401E+00 -0.215E-02  0.724E+02 -0.825E+00  0.330E-03  0.000E+00  0.402E-01  0.331E+00  0.707E+02  0.658E+00    1631
     215.33333  0.281E+00 -0.214E-02  0.725E+02 -0.826E+00  0.330E-03  0.000E+00  0.402E-01  0.264E+00  0.708E+02  0.658E+00    1632
     215.66667  0.305E+00 -0.212E-02  0.726E+02 -0.827E+00  0.330E-03  0.000E+00  0.401E-01  0.276E+00  0.709E+02  0.658E+00    1633
     216.00000  0.290E+00 -0.210E-02  0.727E+02 -0.827E+00  0.330E-03  0.000E+00  0.401E-01  0.319E+00  0.710E+02  0.658E+00    1634
     216.33333  0.365E+00 -0.208E-02  0.728E+02 -0.828E+00  0.330E-03  0.000E+00  0.400E-01  0.255E+00  0.711E+02  0.658E+00    1635
     216.55556  0.211E+00 -0.206E-02  0.729E+02 -0.829E+00  0.330E-03  0.000E+00  0.400E-01  0.266E+00  0.711E+02  0.658E+00    1636
     217.00000  0.359E+00 -0.204E-02  0.730E+02 -0.830E+00  0.330E-03  0.000E+00  0.399E-01  0.324E+00  0.713E+02  0.658E+00    1637
     217.50000  0.307E+00 -0.202E-02  0.732E+02 -0.831E+00  0.330E-03  0.000E+00  0.398E-01  0.255E+00  0.714E+02  0.658E+00    1638
     217.75000  0.265E+00 -0.201E-02  0.733E+02 -0.831E+00  0.330E-03  0.000E+00  0.397E-01  0.298E+00  0.715E+02  0.658E+00    1639
     218.00000  0.351E+00 -0.200E-02  0.733E+02 -0.832E+00  0.330E-03  0.000E+00  0.397E-01  0.309E+00  0.716E+02  0.658E+00    1640
     218.33333  0.289E+00 -0.199E-02  0.734E+02 -0.832E+00  0.330E-03  0.000E+00  0.396E-01  0.247E+00  0.716E+02  0.658E+00    1641
     218.66667  0.265E+00 -0.198E-02  0.735E+02 -0.833E+00  0.330E-03  0.000E+00  0.396E-01  0.266E+00  0.717E+02  0.658E+00    1642
     219.00000  0.307E+00 -0.197E-02  0.736E+02 -0.834E+00  0.330E-03  0.000E+00  0.395E-01  0.313E+00  0.718E+02  0.658E+00    1643
     219.02000  0.322E+00 -0.204E-02  0.736E+02 -0.834E+00  0.330E-03  0.000E+00  0.394E-01  0.250E+00  0.718E+02  0.658E+00    1644
     219.04600  0.254E+00 -0.197E-02  0.736E+02 -0.834E+00  0.330E-03  0.000E+00  0.394E-01  0.246E+00  0.718E+02  0.658E+00    1645
     219.07200  0.276E+00 -0.182E-02  0.736E+02 -0.834E+00  0.330E-03  0.000E+00  0.394E-01  0.241E+00  0.719E+02  0.658E+00    1646
     219.10580  0.248E+00 -0.182E-02  0.737E+02 -0.834E+00  0.330E-03  0.000E+00  0.394E-01  0.238E+00  0.719E+02  0.658E+00    1647
     219.14974  0.260E+00 -0.184E-02  0.737E+02 -0.834E+00  0.330E-03  0.000E+00  0.394E-01  0.236E+00  0.719E+02  0.658E+00    1648
     219.19368  0.245E+00 -0.187E-02  0.737E+02 -0.834E+00  0.330E-03  0.000E+00  0.394E-01  0.236E+00  0.719E+02  0.658E+00    1649
     219.23762  0.258E+00 -0.190E-02  0.737E+02 -0.834E+00  0.330E-03  0.000E+00  0.394E-01  0.239E+00  0.719E+02  0.658E+00    1650
     219.28156  0.253E+00 -0.196E-02  0.737E+02 -0.834E+00  0.330E-03  0.000E+00  0.394E-01  0.245E+00  0.719E+02  0.658E+00    1651
     219.32550  0.267E+00 -0.197E-02  0.737E+02 -0.834E+00  0.330E-03  0.000E+00  0.394E-01  0.254E+00  0.719E+02  0.658E+00    1652
     219.36944  0.270E+00 -0.197E-02  0.737E+02 -0.834E+00  0.330E-03  0.000E+00  0.394E-01  0.266E+00  0.719E+02  0.658E+00    1653
     219.41338  0.286E+00 -0.191E-02  0.737E+02 -0.834E+00  0.330E-03  0.000E+00  0.394E-01  0.280E+00  0.719E+02  0.658E+00    1654
     219.47204  0.292E+00 -0.187E-02  0.738E+02 -0.834E+00  0.330E-03  0.000E+00  0.394E-01  0.294E+00  0.720E+02  0.658E+00    1655
     219.54746  0.306E+00 -0.195E-02  0.738E+02 -0.835E+00  0.330E-03  0.000E+00  0.393E-01  0.312E+00  0.720E+02  0.658E+00    1656
     219.62289  0.319E+00 -0.194E-02  0.738E+02 -0.835E+00  0.330E-03  0.000E+00  0.393E-01  0.329E+00  0.720E+02  0.658E+00    1657
     219.71717  0.326E+00 -0.195E-02  0.738E+02 -0.835E+00  0.330E-03  0.000E+00  0.393E-01  0.334E+00  0.720E+02  0.658E+00    1658
     219.81145  0.322E+00 -0.198E-02  0.739E+02 -0.835E+00  0.330E-03  0.000E+00  0.393E-01  0.322E+00  0.721E+02  0.658E+00    1659
     219.90572  0.304E+00 -0.196E-02  0.739E+02 -0.835E+00  0.330E-03  0.000E+00  0.393E-01  0.296E+00  0.721E+02  0.658E+00    1660
     220.00000  0.283E+00 -0.197E-02  0.739E+02 -0.835E+00  0.330E-03  0.000E+00  0.392E-01  0.269E+00  0.721E+02  0.658E+00    1661
     220.10000  0.310E+00 -0.191E-02  0.739E+02 -0.836E+00  0.330E-03  0.000E+00  0.392E-01  0.248E+00  0.721E+02  0.658E+00    1662
     220.20000  0.302E+00 -0.185E-02  0.740E+02 -0.836E+00  0.330E-03  0.000E+00  0.392E-01  0.236E+00  0.722E+02  0.658E+00    1663
     220.30000  0.288E+00 -0.186E-02  0.740E+02 -0.836E+00  0.330E-03  0.000E+00  0.392E-01  0.240E+00  0.722E+02  0.658E+00    1664
     220.40000  0.302E+00 -0.194E-02  0.740E+02 -0.836E+00  0.330E-03  0.000E+00  0.392E-01  0.258E+00  0.722E+02  0.658E+00    1665
     220.52000  0.314E+00 -0.196E-02  0.741E+02 -0.836E+00  0.330E-03  0.000E+00  0.391E-01  0.286E+00  0.723E+02  0.658E+00    1666
     220.64000  0.327E+00 -0.191E-02  0.741E+02 -0.837E+00  0.330E-03  0.000E+00  0.391E-01  0.316E+00  0.723E+02  0.658E+00    1667
     220.82000  0.336E+00 -0.191E-02  0.742E+02 -0.837E+00  0.330E-03  0.000E+00  0.391E-01  0.324E+00  0.724E+02  0.658E+00    1668
     221.00000  0.328E+00 -0.190E-02  0.742E+02 -0.837E+00  0.330E-03  0.000E+00  0.390E-01  0.288E+00  0.724E+02  0.658E+00    1669
     221.20000  0.279E+00 -0.189E-02  0.743E+02 -0.838E+00  0.330E-03  0.000E+00  0.390E-01  0.244E+00  0.725E+02  0.658E+00    1670
     221.36000  0.265E+00 -0.189E-02  0.743E+02 -0.838E+00  0.330E-03  0.000E+00  0.390E-01  0.231E+00  0.725E+02  0.658E+00    1671
     221.57333  0.263E+00 -0.188E-02  0.744E+02 -0.838E+00  0.330E-03  0.000E+00  0.389E-01  0.259E+00  0.725E+02  0.658E+00    1672
     221.78667  0.302E+00 -0.187E-02  0.745E+02 -0.839E+00  0.330E-03  0.000E+00  0.389E-01  0.303E+00  0.726E+02  0.658E+00    1673
     222.00000  0.318E+00 -0.186E-02  0.745E+02 -0.839E+00  0.330E-03  0.000E+00  0.388E-01  0.280E+00  0.727E+02  0.658E+00    1674
     222.33333  0.272E+00 -0.185E-02  0.746E+02 -0.840E+00  0.330E-03  0.000E+00  0.388E-01  0.231E+00  0.727E+02  0.658E+00    1675
     222.55556  0.251E+00 -0.184E-02  0.747E+02 -0.840E+00  0.330E-03  0.000E+00  0.387E-01  0.247E+00  0.728E+02  0.658E+00    1676
     223.00000  0.287E+00 -0.183E-02  0.748E+02 -0.841E+00  0.330E-03  0.000E+00  0.386E-01  0.298E+00  0.729E+02  0.658E+00    1677
     223.02000  0.317E+00 -0.181E-02  0.748E+02 -0.841E+00  0.330E-03  0.000E+00  0.385E-01  0.237E+00  0.729E+02  0.658E+00    1678
     223.04600  0.238E+00 -0.185E-02  0.748E+02 -0.841E+00  0.330E-03  0.000E+00  0.385E-01  0.232E+00  0.729E+02  0.658E+00    1679
     223.07980  0.269E+00 -0.189E-02  0.748E+02 -0.841E+00  0.330E-03  0.000E+00  0.385E-01  0.227E+00  0.730E+02  0.658E+00    1680
     223.12374  0.231E+00 -0.190E-02  0.748E+02 -0.841E+00  0.330E-03  0.000E+00  0.385E-01  0.223E+00  0.730E+02  0.658E+00    1681
     223.18086  0.254E+00 -0.183E-02  0.748E+02 -0.841E+00  0.330E-03  0.000E+00  0.385E-01  0.220E+00  0.730E+02  0.658E+00    1682
     223.25512  0.228E+00 -0.177E-02  0.749E+02 -0.842E+00  0.330E-03  0.000E+00  0.385E-01  0.222E+00  0.730E+02  0.658E+00    1683
     223.32961  0.255E+00 -0.179E-02  0.749E+02 -0.842E+00  0.330E-03  0.000E+00  0.384E-01  0.231E+00  0.730E+02  0.658E+00    1684
     223.40410  0.247E+00 -0.179E-02  0.749E+02 -0.842E+00  0.330E-03  0.000E+00  0.384E-01  0.247E+00  0.730E+02  0.658E+00    1685
     223.50341  0.280E+00 -0.178E-02  0.749E+02 -0.842E+00  0.330E-03  0.000E+00  0.384E-01  0.268E+00  0.731E+02  0.658E+00    1686
     223.62756  0.279E+00 -0.177E-02  0.750E+02 -0.842E+00  0.330E-03  0.000E+00  0.384E-01  0.294E+00  0.731E+02  0.658E+00    1687
     223.81378  0.309E+00 -0.177E-02  0.750E+02 -0.843E+00  0.330E-03  0.000E+00  0.383E-01  0.306E+00  0.731E+02  0.658E+00    1688
     224.00000  0.287E+00 -0.178E-02  0.751E+02 -0.843E+00  0.330E-03  0.000E+00  0.383E-01  0.273E+00  0.732E+02  0.658E+00    1689
     224.16667  0.304E+00 -0.177E-02  0.751E+02 -0.843E+00  0.330E-03  0.000E+00  0.382E-01  0.230E+00  0.732E+02  0.658E+00    1690
     224.33333  0.265E+00 -0.174E-02  0.752E+02 -0.843E+00  0.330E-03  0.000E+00  0.382E-01  0.214E+00  0.733E+02  0.658E+00    1691
     224.50000  0.257E+00 -0.174E-02  0.752E+02 -0.844E+00  0.330E-03  0.000E+00  0.381E-01  0.235E+00  0.733E+02  0.658E+00    1692
     224.75000  0.271E+00 -0.176E-02  0.753E+02 -0.844E+00  0.330E-03  0.000E+00  0.381E-01  0.274E+00  0.734E+02  0.658E+00    1693
     225.00000  0.301E+00 -0.175E-02  0.753E+02 -0.845E+00  0.330E-03  0.000E+00  0.380E-01  0.268E+00  0.734E+02  0.658E+00    1694
     225.02000  0.253E+00 -0.172E-02  0.754E+02 -0.845E+00  0.330E-03  0.000E+00  0.380E-01  0.217E+00  0.734E+02  0.658E+00    1695
     225.04600  0.242E+00 -0.180E-02  0.754E+02 -0.845E+00  0.330E-03  0.000E+00  0.379E-01  0.213E+00  0.735E+02  0.658E+00    1696
     225.07980  0.233E+00 -0.184E-02  0.754E+02 -0.845E+00  0.330E-03  0.000E+00  0.379E-01  0.210E+00  0.735E+02  0.658E+00    1697
     225.12374  0.232E+00 -0.176E-02  0.754E+02 -0.845E+00  0.330E-03  0.000E+00  0.379E-01  0.207E+00  0.735E+02  0.658E+00    1698
     225.18086  0.226E+00 -0.173E-02  0.754E+02 -0.845E+00  0.330E-03  0.000E+00  0.379E-01  0.205E+00  0.735E+02  0.658E+00    1699
     225.25512  0.228E+00 -0.171E-02  0.754E+02 -0.845E+00  0.330E-03  0.000E+00  0.379E-01  0.207E+00  0.735E+02  0.658E+00    1700
     225.34823  0.229E+00 -0.170E-02  0.754E+02 -0.845E+00  0.330E-03  0.000E+00  0.379E-01  0.215E+00  0.735E+02  0.658E+00    1701
     225.47858  0.243E+00 -0.170E-02  0.755E+02 -0.845E+00  0.330E-03  0.000E+00  0.379E-01  0.235E+00  0.735E+02  0.658E+00    1702
     225.65239  0.259E+00 -0.171E-02  0.755E+02 -0.846E+00  0.330E-03  0.000E+00  0.378E-01  0.269E+00  0.736E+02  0.658E+00    1703
     225.82620  0.286E+00 -0.170E-02  0.756E+02 -0.846E+00  0.330E-03  0.000E+00  0.378E-01  0.283E+00  0.736E+02  0.658E+00    1704
     226.00000  0.273E+00 -0.169E-02  0.756E+02 -0.846E+00  0.330E-03  0.000E+00  0.377E-01  0.251E+00  0.737E+02  0.658E+00    1705
     226.02000  0.241E+00 -0.174E-02  0.756E+02 -0.846E+00  0.330E-03  0.000E+00  0.377E-01  0.214E+00  0.737E+02  0.658E+00    1706
