 ******* Program HYDRUS
 ******* Infiltration and drainage in a large caisson                           
  
 Date:   1.10.    Time:  14: 2: 0
 Units: L = cm   , T = hours, M = mmol 



                             Node(  1)                      Node( 21)                      Node( 41)                      Node( 61)                      Node( 81)

       time         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp         h        theta    Temp   
         3.064        .000   .3308     .000         1.107   .3309     .000          .128   .3308     .000         -.618   .3307     .000      -729.700   .1003     .000
         3.067        .000   .3308     .000         7.431   .3308     .000         6.844   .3308     .000          .922   .3308     .000      -729.700   .1003     .000
         3.069        .000   .3308     .000          .547   .3308     .000          .181   .3308     .000         -.630   .3307     .000      -729.700   .1003     .000
         3.072        .000   .3308     .000         4.530   .3308     .000         5.328   .3308     .000          .916   .3308     .000      -729.700   .1003     .000
         3.075        .000   .3308     .000          .297   .3308     .000          .096   .3308     .000         -.818   .3307     .000      -729.700   .1003     .000
         3.077        .000   .3308     .000         1.478   .3309     .000          .217   .3308     .000         -.496   .3307     .000      -729.700   .1003     .000
         3.080        .000   .3308     .000         6.699   .3308     .000         6.735   .3308     .000          .843   .3308     .000      -729.700   .1003     .000
         3.083        .000   .3308     .000          .488   .3308     .000          .555   .3308     .000         -.397   .3308     .000      -729.700   .1003     .000
         3.085        .000   .3308     .000          .827   .3309     .000          .086   .3308     .000          .235   .3308     .000      -729.700   .1003     .000
         3.087        .000   .3308     .000         7.022   .3308     .000         6.623   .3308     .000         1.310   .3308     .000      -729.700   .1003     .000
         3.089        .000   .3308     .000          .507   .3308     .000          .089   .3308     .000         -.374   .3308     .000      -729.700   .1003     .000
         3.091        .000   .3308     .000         4.841   .3308     .000         5.305   .3308     .000         1.213   .3308     .000      -729.700   .1003     .000
         3.093        .000   .3308     .000          .663   .3308     .000          .107   .3308     .000         -.459   .3308     .000      -729.700   .1003     .000
         3.096        .000   .3308     .000         5.252   .3308     .000         5.419   .3308     .000          .471   .3308     .000      -729.700   .1003     .000
         3.099        .000   .3308     .000          .572   .3308     .000          .115   .3308     .000         -.399   .3308     .000      -729.700   .1003     .000
         3.101        .000   .3308     .000         4.711   .3308     .000         4.903   .3308     .000          .177   .3308     .000      -729.700   .1003     .000
         3.103        .000   .3308     .000          .525   .3308     .000          .104   .3308     .000         -.342   .3308     .000      -729.700   .1003     .000
         3.106        .000   .3308     .000         4.933   .3308     .000         5.518   .3308     .000         1.358   .3308     .000      -729.700   .1003     .000
         3.107        .000   .3308     .000          .466   .3308     .000          .100   .3308     .000         -.273   .3308     .000      -729.700   .1003     .000
         3.110        .000   .3308     .000         1.004   .3309     .000          .138   .3308     .000         -.282   .3308     .000      -729.700   .1003     .000
         3.113        .000   .3308     .000         8.794   .3308     .000         7.770   .3308     .000          .419   .3308     .000      -729.700   .1003     .000
         3.115        .000   .3308     .000          .519   .3308     .000          .586   .3308     .000         -.191   .3308     .000      -729.700   .1003     .000
         3.118        .000   .3308     .000          .830   .3309     .000          .038   .3308     .000         -.395   .3308     .000      -729.700   .1003     .000
         3.120        .000   .3308     .000         7.745   .3308     .000         6.868   .3308     .000          .674   .3308     .000      -729.700   .1003     .000
         3.123        .000   .3308     .000          .260   .3308     .000          .081   .3308     .000         -.624   .3307     .000      -729.700   .1003     .000
         3.125        .000   .3308     .000          .858   .3309     .000          .031   .3308     .000         -.384   .3308     .000      -729.700   .1003     .000
         3.127        .000   .3308     .000         7.569   .3308     .000         5.639   .3308     .000          .569   .3308     .000      -729.700   .1003     .000
         3.130        .000   .3308     .000          .511   .3308     .000          .250   .3308     .000         -.206   .3308     .000      -729.700   .1003     .000
         3.133        .000   .3308     .000         4.036   .3308     .000         5.175   .3308     .000         1.235   .3308     .000      -729.700   .1003     .000
         3.135        .000   .3308     .000          .652   .3308     .000          .096   .3308     .000         -.261   .3308     .000      -729.700   .1003     .000
         3.138        .000   .3308     .000         5.353   .3308     .000         5.532   .3308     .000          .712   .3308     .000      -729.700   .1003     .000
         3.140        .000   .3308     .000          .608   .3308     .000          .081   .3308     .000         -.230   .3308     .000      -729.700   .1003     .000
         3.142        .000   .3308     .000         5.180   .3308     .000         5.252   .3308     .000          .549   .3308     .000      -729.700   .1003     .000
         3.144        .000   .3308     .000          .563   .3308     .000          .072   .3308     .000         -.194   .3308     .000      -729.700   .1003     .000
         3.147        .000   .3308     .000         5.011   .3308     .000         5.055   .3308     .000          .528   .3308     .000      -729.700   .1003     .000
         3.148        .000   .3308     .000          .514   .3308     .000          .067   .3308     .000         -.162   .3308     .000      -729.700   .1003     .000
         3.150        .000   .3308     .000          .998   .3309     .000          .111   .3308     .000         -.325   .3308     .000      -729.700   .1003     .000
