
       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cTop       cRoot       cBot      vProd    Sum(vProd) Sum(Sink)  TLevel
        [T]     [L3/L2/T]  [L3/L2/T]   [L3/L2]    [L3/L2]   [L3/L3]     [L3/L3]    [L3/L3]   [L3/L2/T]    [L3/L2]   [L3/L2]

      22.68000  0.164E+00 -0.286E-04  0.198E+01 -0.634E-03  0.330E-03  0.111E-01  0.336E-03  0.192E+00  0.243E+01  0.106E-02     173
      22.84000  0.173E+00 -0.280E-04  0.201E+01 -0.639E-03  0.330E-03  0.113E-01  0.337E-03  0.194E+00  0.246E+01  0.109E-02     174
      23.00000  0.161E+00 -0.279E-04  0.203E+01 -0.643E-03  0.330E-03  0.113E-01  0.337E-03  0.166E+00  0.249E+01  0.112E-02     175
      23.25000  0.149E+00 -0.287E-04  0.207E+01 -0.650E-03  0.330E-03  0.108E-01  0.337E-03  0.140E+00  0.252E+01  0.117E-02     176
      23.62500  0.153E+00 -0.292E-04  0.213E+01 -0.661E-03  0.330E-03  0.998E-02  0.338E-03  0.144E+00  0.258E+01  0.123E-02     177
      24.00000  0.168E+00 -0.289E-04  0.219E+01 -0.672E-03  0.330E-03  0.963E-02  0.339E-03  0.194E+00  0.265E+01  0.129E-02     178
      24.50000  0.198E+00 -0.290E-04  0.229E+01 -0.686E-03  0.330E-03  0.927E-02  0.340E-03  0.148E+00  0.272E+01  0.137E-02     179
      25.00000  0.145E+00 -0.301E-04  0.236E+01 -0.702E-03  0.330E-03  0.921E-02  0.341E-03  0.185E+00  0.282E+01  0.144E-02     180
      25.50000  0.228E+00 -0.311E-04  0.248E+01 -0.717E-03  0.330E-03  0.809E-02  0.342E-03  0.155E+00  0.289E+01  0.152E-02     181
      26.00000  0.134E+00 -0.322E-04  0.254E+01 -0.733E-03  0.330E-03  0.820E-02  0.343E-03  0.192E+00  0.299E+01  0.158E-02     182
      26.50000  0.258E+00 -0.334E-04  0.267E+01 -0.750E-03  0.330E-03  0.770E-02  0.344E-03  0.169E+00  0.307E+01  0.166E-02     183
      27.00000  0.127E+00 -0.347E-04  0.274E+01 -0.767E-03  0.330E-03  0.789E-02  0.345E-03  0.195E+00  0.317E+01  0.172E-02     184
      27.50000  0.274E+00 -0.359E-04  0.287E+01 -0.785E-03  0.330E-03  0.720E-02  0.346E-03  0.173E+00  0.326E+01  0.180E-02     185
      28.00000  0.116E+00 -0.370E-04  0.293E+01 -0.804E-03  0.330E-03  0.728E-02  0.348E-03  0.187E+00  0.335E+01  0.186E-02     186
      28.50000  0.278E+00 -0.383E-04  0.307E+01 -0.823E-03  0.330E-03  0.697E-02  0.349E-03  0.165E+00  0.343E+01  0.193E-02     187
      29.00000  0.104E+00 -0.395E-04  0.312E+01 -0.843E-03  0.330E-03  0.688E-02  0.350E-03  0.184E+00  0.353E+01  0.199E-02     188
      29.50000  0.285E+00 -0.408E-04  0.326E+01 -0.863E-03  0.330E-03  0.632E-02  0.352E-03  0.167E+00  0.361E+01  0.206E-02     189
      30.00000  0.917E-01 -0.420E-04  0.331E+01 -0.884E-03  0.330E-03  0.630E-02  0.353E-03  0.168E+00  0.369E+01  0.212E-02     190
      30.02000  0.250E+00 -0.426E-04  0.331E+01 -0.885E-03  0.330E-03  0.580E-02  0.354E-03  0.148E+00  0.370E+01  0.212E-02     191
      30.04000  0.116E+00 -0.423E-04  0.332E+01 -0.886E-03  0.330E-03  0.560E-02  0.354E-03  0.139E+00  0.370E+01  0.213E-02     192
      30.06600  0.167E+00 -0.417E-04  0.332E+01 -0.887E-03  0.330E-03  0.547E-02  0.354E-03  0.136E+00  0.370E+01  0.213E-02     193
      30.09980  0.124E+00 -0.410E-04  0.333E+01 -0.888E-03  0.330E-03  0.545E-02  0.354E-03  0.132E+00  0.371E+01  0.213E-02     194
      30.14374  0.149E+00 -0.410E-04  0.333E+01 -0.890E-03  0.330E-03  0.539E-02  0.355E-03  0.130E+00  0.371E+01  0.214E-02     195
      30.20086  0.124E+00 -0.413E-04  0.334E+01 -0.892E-03  0.330E-03  0.536E-02  0.355E-03  0.129E+00  0.372E+01  0.215E-02     196
      30.27512  0.144E+00 -0.403E-04  0.335E+01 -0.895E-03  0.330E-03  0.534E-02  0.355E-03  0.132E+00  0.373E+01  0.216E-02     197
      30.36573  0.129E+00 -0.384E-04  0.336E+01 -0.899E-03  0.330E-03  0.536E-02  0.355E-03  0.140E+00  0.374E+01  0.217E-02     198
      30.49258  0.153E+00 -0.410E-04  0.338E+01 -0.904E-03  0.330E-03  0.564E-02  0.355E-03  0.157E+00  0.376E+01  0.219E-02     199
      30.61944  0.149E+00 -0.445E-04  0.340E+01 -0.910E-03  0.330E-03  0.580E-02  0.356E-03  0.181E+00  0.379E+01  0.220E-02     200
      30.74629  0.173E+00 -0.434E-04  0.342E+01 -0.915E-03  0.330E-03  0.609E-02  0.356E-03  0.190E+00  0.381E+01  0.222E-02     201
      30.87315  0.151E+00 -0.430E-04  0.344E+01 -0.921E-03  0.330E-03  0.645E-02  0.356E-03  0.177E+00  0.383E+01  0.224E-02     202
      31.00000  0.148E+00 -0.439E-04  0.346E+01 -0.926E-03  0.330E-03  0.670E-02  0.357E-03  0.153E+00  0.385E+01  0.226E-02     203
      31.20000  0.136E+00 -0.446E-04  0.349E+01 -0.935E-03  0.330E-03  0.675E-02  0.357E-03  0.133E+00  0.388E+01  0.229E-02     204
      31.40000  0.152E+00 -0.455E-04  0.352E+01 -0.944E-03  0.330E-03  0.664E-02  0.358E-03  0.127E+00  0.390E+01  0.232E-02     205
      31.70000  0.148E+00 -0.460E-04  0.356E+01 -0.958E-03  0.330E-03  0.640E-02  0.358E-03  0.153E+00  0.395E+01  0.236E-02     206
      32.00000  0.177E+00 -0.466E-04  0.362E+01 -0.972E-03  0.330E-03  0.623E-02  0.359E-03  0.170E+00  0.400E+01  0.240E-02     207
      32.02000  0.129E+00 -0.495E-04  0.362E+01 -0.973E-03  0.330E-03  0.624E-02  0.360E-03  0.128E+00  0.400E+01  0.240E-02     208
      32.04000  0.109E+00 -0.536E-04  0.362E+01 -0.974E-03  0.330E-03  0.609E-02  0.360E-03  0.125E+00  0.401E+01  0.241E-02     209
      32.06000  0.958E-01 -0.589E-04  0.362E+01 -0.975E-03  0.330E-03  0.603E-02  0.360E-03  0.123E+00  0.401E+01  0.241E-02     210
      32.08000  0.913E-01 -0.618E-04  0.362E+01 -0.976E-03  0.330E-03  0.602E-02  0.360E-03  0.122E+00  0.401E+01  0.241E-02     211
      32.10000  0.831E-01 -0.595E-04  0.363E+01 -0.978E-03  0.330E-03  0.604E-02  0.360E-03  0.121E+00  0.401E+01  0.242E-02     212
      32.12000  0.804E-01 -0.559E-04  0.363E+01 -0.979E-03  0.330E-03  0.608E-02  0.360E-03  0.120E+00  0.401E+01  0.242E-02     213
      32.14000  0.755E-01 -0.536E-04  0.363E+01 -0.980E-03  0.330E-03  0.613E-02  0.360E-03  0.120E+00  0.402E+01  0.242E-02     214
      32.16000  0.736E-01 -0.530E-04  0.363E+01 -0.981E-03  0.330E-03  0.619E-02  0.360E-03  0.120E+00  0.402E+01  0.243E-02     215
      32.18000  0.707E-01 -0.503E-04  0.363E+01 -0.982E-03  0.330E-03  0.626E-02  0.360E-03  0.120E+00  0.402E+01  0.243E-02     216
      32.20600  0.689E-01 -0.507E-04  0.363E+01 -0.983E-03  0.330E-03  0.635E-02  0.360E-03  0.121E+00  0.403E+01  0.243E-02     217
      32.23200  0.670E-01 -0.525E-04  0.363E+01 -0.985E-03  0.330E-03  0.644E-02  0.360E-03  0.123E+00  0.403E+01  0.244E-02     218
      32.25800  0.665E-01 -0.499E-04  0.364E+01 -0.986E-03  0.330E-03  0.657E-02  0.360E-03  0.125E+00  0.403E+01  0.244E-02     219
      32.29180  0.656E-01 -0.508E-04  0.364E+01 -0.988E-03  0.330E-03  0.672E-02  0.360E-03  0.128E+00  0.404E+01  0.245E-02     220
      32.32560  0.658E-01 -0.530E-04  0.364E+01 -0.989E-03  0.330E-03  0.688E-02  0.360E-03  0.133E+00  0.404E+01  0.245E-02     221
      32.35940  0.664E-01 -0.523E-04  0.364E+01 -0.991E-03  0.330E-03  0.711E-02  0.360E-03  0.139E+00  0.405E+01  0.246E-02     222
      32.40334  0.672E-01 -0.528E-04  0.365E+01 -0.993E-03  0.330E-03  0.750E-02  0.360E-03  0.145E+00  0.405E+01  0.247E-02     223
      32.44728  0.689E-01 -0.531E-04  0.365E+01 -0.996E-03  0.330E-03  0.776E-02  0.360E-03  0.154E+00  0.406E+01  0.248E-02     224
      32.49122  0.711E-01 -0.523E-04  0.365E+01 -0.998E-03  0.330E-03  0.813E-02  0.361E-03  0.163E+00  0.407E+01  0.249E-02     225
      32.54775  0.723E-01 -0.523E-04  0.366E+01 -0.100E-02  0.330E-03  0.852E-02  0.361E-03  0.170E+00  0.408E+01  0.250E-02     226
      32.60428  0.737E-01 -0.531E-04  0.366E+01 -0.100E-02  0.330E-03  0.894E-02  0.361E-03  0.177E+00  0.409E+01  0.251E-02     227
      32.66081  0.735E-01 -0.533E-04  0.366E+01 -0.101E-02  0.330E-03  0.947E-02  0.361E-03  0.180E+00  0.410E+01  0.253E-02     228
      32.71734  0.715E-01 -0.539E-04  0.367E+01 -0.101E-02  0.330E-03  0.999E-02  0.361E-03  0.178E+00  0.411E+01  0.254E-02     229
      32.78801  0.677E-01 -0.541E-04  0.367E+01 -0.101E-02  0.330E-03  0.105E-01  0.361E-03  0.172E+00  0.412E+01  0.256E-02     230
      32.85867  0.625E-01 -0.533E-04  0.368E+01 -0.102E-02  0.330E-03  0.108E-01  0.361E-03  0.160E+00  0.413E+01  0.258E-02     231
      32.92933  0.567E-01 -0.541E-04  0.368E+01 -0.102E-02  0.330E-03  0.112E-01  0.362E-03  0.147E+00  0.414E+01  0.260E-02     232
      33.00000  0.516E-01 -0.545E-04  0.369E+01 -0.103E-02  0.330E-03  0.114E-01  0.362E-03  0.135E+00  0.415E+01  0.262E-02     233
      33.02000  0.489E-01 -0.546E-04  0.369E+01 -0.103E-02  0.330E-03  0.115E-01  0.362E-03  0.126E+00  0.415E+01  0.263E-02     234
      33.04000  0.541E-01 -0.573E-04  0.369E+01 -0.103E-02  0.330E-03  0.116E-01  0.362E-03  0.124E+00  0.415E+01  0.264E-02     235
      33.06600  0.610E-01 -0.562E-04  0.369E+01 -0.103E-02  0.330E-03  0.116E-01  0.362E-03  0.122E+00  0.416E+01  0.265E-02     236
      33.09980  0.673E-01 -0.539E-04  0.369E+01 -0.103E-02  0.330E-03  0.116E-01  0.362E-03  0.121E+00  0.416E+01  0.266E-02     237
      33.14374  0.734E-01 -0.532E-04  0.369E+01 -0.103E-02  0.330E-03  0.116E-01  0.362E-03  0.120E+00  0.417E+01  0.267E-02     238
      33.20086  0.799E-01 -0.516E-04  0.370E+01 -0.104E-02  0.330E-03  0.116E-01  0.362E-03  0.120E+00  0.417E+01  0.269E-02     239
      33.27512  0.877E-01 -0.514E-04  0.371E+01 -0.104E-02  0.330E-03  0.117E-01  0.362E-03  0.122E+00  0.418E+01  0.272E-02     240
      33.36573  0.981E-01 -0.514E-04  0.371E+01 -0.104E-02  0.330E-03  0.117E-01  0.363E-03  0.130E+00  0.419E+01  0.275E-02     241
      33.49258  0.112E+00 -0.513E-04  0.373E+01 -0.105E-02  0.330E-03  0.119E-01  0.363E-03  0.145E+00  0.421E+01  0.279E-02     242
      33.61944  0.127E+00 -0.517E-04  0.375E+01 -0.106E-02  0.330E-03  0.122E-01  0.363E-03  0.168E+00  0.423E+01  0.283E-02     243
      33.80972  0.136E+00 -0.523E-04  0.377E+01 -0.107E-02  0.330E-03  0.127E-01  0.364E-03  0.177E+00  0.427E+01  0.289E-02     244
      34.00000  0.129E+00 -0.529E-04  0.380E+01 -0.108E-02  0.330E-03  0.130E-01  0.364E-03  0.154E+00  0.430E+01  0.295E-02     245
      34.20000  0.122E+00 -0.534E-04  0.382E+01 -0.109E-02  0.330E-03  0.130E-01  0.365E-03  0.126E+00  0.432E+01  0.302E-02     246
      34.40000  0.130E+00 -0.539E-04  0.385E+01 -0.110E-02  0.330E-03  0.126E-01  0.365E-03  0.122E+00  0.435E+01  0.308E-02     247
      34.70000  0.146E+00 -0.548E-04  0.389E+01 -0.112E-02  0.330E-03  0.120E-01  0.366E-03  0.151E+00  0.439E+01  0.317E-02     248
      35.00000  0.161E+00 -0.552E-04  0.394E+01 -0.113E-02  0.330E-03  0.119E-01  0.366E-03  0.168E+00  0.444E+01  0.326E-02     249
      35.33333  0.153E+00 -0.557E-04  0.399E+01 -0.115E-02  0.330E-03  0.118E-01  0.367E-03  0.127E+00  0.448E+01  0.335E-02     250
      36.00000  0.140E+00 -0.575E-04  0.408E+01 -0.119E-02  0.330E-03  0.112E-01  0.368E-03  0.139E+00  0.458E+01  0.353E-02     251
      36.02000  0.147E+00 -0.599E-04  0.408E+01 -0.119E-02  0.330E-03  0.103E-01  0.369E-03  0.123E+00  0.458E+01  0.354E-02     252
      36.04600  0.131E+00 -0.613E-04  0.409E+01 -0.119E-02  0.330E-03  0.945E-02  0.369E-03  0.120E+00  0.458E+01  0.355E-02     253
      36.07980  0.129E+00 -0.606E-04  0.409E+01 -0.119E-02  0.330E-03  0.937E-02  0.369E-03  0.118E+00  0.459E+01  0.356E-02     254
      36.12374  0.125E+00 -0.595E-04  0.410E+01 -0.120E-02  0.330E-03  0.957E-02  0.369E-03  0.116E+00  0.459E+01  0.357E-02     255
      36.18086  0.126E+00 -0.594E-04  0.411E+01 -0.120E-02  0.330E-03  0.947E-02  0.370E-03  0.115E+00  0.460E+01  0.358E-02     256
      36.25512  0.126E+00 -0.592E-04  0.411E+01 -0.120E-02  0.330E-03  0.937E-02  0.370E-03  0.117E+00  0.461E+01  0.360E-02     257
      36.34823  0.132E+00 -0.593E-04  0.413E+01 -0.121E-02  0.330E-03  0.929E-02  0.370E-03  0.124E+00  0.462E+01  0.362E-02     258
      36.47858  0.140E+00 -0.595E-04  0.415E+01 -0.122E-02  0.330E-03  0.925E-02  0.370E-03  0.139E+00  0.464E+01  0.366E-02     259
      36.65239  0.154E+00 -0.599E-04  0.417E+01 -0.123E-02  0.330E-03  0.930E-02  0.370E-03  0.164E+00  0.467E+01  0.370E-02     260
      36.82619  0.162E+00 -0.603E-04  0.420E+01 -0.124E-02  0.330E-03  0.948E-02  0.371E-03  0.173E+00  0.470E+01  0.374E-02     261
      37.00000  0.151E+00 -0.607E-04  0.423E+01 -0.125E-02  0.330E-03  0.974E-02  0.371E-03  0.150E+00  0.472E+01  0.378E-02     262
      37.25000  0.134E+00 -0.611E-04  0.426E+01 -0.126E-02  0.330E-03  0.976E-02  0.372E-03  0.124E+00  0.475E+01  0.385E-02     263
      37.62500  0.133E+00 -0.617E-04  0.431E+01 -0.129E-02  0.330E-03  0.942E-02  0.372E-03  0.127E+00  0.480E+01  0.395E-02     264
      38.00000  0.143E+00 -0.623E-04  0.436E+01 -0.131E-02  0.330E-03  0.930E-02  0.373E-03  0.169E+00  0.486E+01  0.404E-02     265
      38.50000  0.176E+00 -0.629E-04  0.445E+01 -0.134E-02  0.330E-03  0.932E-02  0.374E-03  0.130E+00  0.493E+01  0.417E-02     266
      39.00000  0.133E+00 -0.634E-04  0.452E+01 -0.137E-02  0.330E-03  0.947E-02  0.375E-03  0.160E+00  0.501E+01  0.430E-02     267
      39.50000  0.199E+00 -0.638E-04  0.462E+01 -0.141E-02  0.330E-03  0.888E-02  0.377E-03  0.135E+00  0.508E+01  0.442E-02     268
      40.00000  0.120E+00 -0.647E-04  0.468E+01 -0.144E-02  0.330E-03  0.897E-02  0.378E-03  0.157E+00  0.515E+01  0.454E-02     269
      40.50000  0.212E+00 -0.658E-04  0.478E+01 -0.147E-02  0.330E-03  0.834E-02  0.379E-03  0.137E+00  0.522E+01  0.466E-02     270
      41.00000  0.110E+00 -0.665E-04  0.484E+01 -0.150E-02  0.330E-03  0.820E-02  0.381E-03  0.156E+00  0.530E+01  0.477E-02     271
      41.50000  0.234E+00 -0.673E-04  0.496E+01 -0.154E-02  0.330E-03  0.789E-02  0.382E-03  0.139E+00  0.537E+01  0.496E-02     272
      42.00000  0.114E+00 -0.679E-04  0.501E+01 -0.157E-02  0.330E-03  0.775E-02  0.383E-03  0.177E+00  0.546E+01  0.513E-02     273
      42.50000  0.270E+00 -0.683E-04  0.515E+01 -0.161E-02  0.330E-03  0.730E-02  0.385E-03  0.168E+00  0.554E+01  0.531E-02     274
      43.00000  0.119E+00 -0.692E-04  0.521E+01 -0.164E-02  0.330E-03  0.746E-02  0.386E-03  0.186E+00  0.564E+01  0.547E-02     275
      43.50000  0.286E+00 -0.702E-04  0.535E+01 -0.168E-02  0.330E-03  0.712E-02  0.388E-03  0.171E+00  0.572E+01  0.564E-02     276
      44.00000  0.112E+00 -0.711E-04  0.541E+01 -0.171E-02  0.330E-03  0.694E-02  0.389E-03  0.188E+00  0.582E+01  0.580E-02     277
      44.50000  0.296E+00 -0.719E-04  0.555E+01 -0.175E-02  0.330E-03  0.673E-02  0.391E-03  0.173E+00  0.590E+01  0.596E-02     278
      45.00000  0.104E+00 -0.725E-04  0.561E+01 -0.178E-02  0.330E-03  0.654E-02  0.392E-03  0.188E+00  0.600E+01  0.611E-02     279
      45.50000  0.307E+00 -0.733E-04  0.576E+01 -0.182E-02  0.330E-03  0.618E-02  0.394E-03  0.175E+00  0.608E+01  0.627E-02     280
      46.00000  0.959E-01 -0.741E-04  0.581E+01 -0.186E-02  0.330E-03  0.614E-02  0.396E-03  0.188E+00  0.618E+01  0.641E-02     281
      46.02000  0.256E+00 -0.773E-04  0.581E+01 -0.186E-02  0.330E-03  0.581E-02  0.398E-03  0.175E+00  0.618E+01  0.642E-02     282
      46.04000  0.903E-01 -0.771E-04  0.581E+01 -0.186E-02  0.330E-03  0.565E-02  0.398E-03  0.164E+00  0.618E+01  0.642E-02     283
      46.06000  0.162E+00 -0.742E-04  0.582E+01 -0.186E-02  0.330E-03  0.560E-02  0.398E-03  0.161E+00  0.619E+01  0.643E-02     284
      46.08000  0.104E+00 -0.800E-04  0.582E+01 -0.186E-02  0.330E-03  0.563E-02  0.398E-03  0.157E+00  0.619E+01  0.643E-02     285
      46.10000  0.131E+00 -0.777E-04  0.582E+01 -0.187E-02  0.330E-03  0.564E-02  0.398E-03  0.156E+00  0.619E+01  0.644E-02     286
      46.12000  0.104E+00 -0.772E-04  0.582E+01 -0.187E-02  0.330E-03  0.568E-02  0.398E-03  0.155E+00  0.620E+01  0.645E-02     287
      46.14000  0.116E+00 -0.830E-04  0.583E+01 -0.187E-02  0.330E-03  0.572E-02  0.398E-03  0.154E+00  0.620E+01  0.645E-02     288
      46.16000  0.101E+00 -0.817E-04  0.583E+01 -0.187E-02  0.330E-03  0.577E-02  0.398E-03  0.154E+00  0.620E+01  0.646E-02     289
      46.18000  0.107E+00 -0.805E-04  0.583E+01 -0.187E-02  0.330E-03  0.583E-02  0.398E-03  0.155E+00  0.621E+01  0.647E-02     290
      46.20000  0.985E-01 -0.790E-04  0.583E+01 -0.187E-02  0.330E-03  0.589E-02  0.398E-03  0.156E+00  0.621E+01  0.647E-02     291
      46.22000  0.101E+00 -0.790E-04  0.583E+01 -0.187E-02  0.330E-03  0.596E-02  0.399E-03  0.158E+00  0.621E+01  0.648E-02     292
      46.24000  0.972E-01 -0.764E-04  0.584E+01 -0.188E-02  0.330E-03  0.604E-02  0.399E-03  0.160E+00  0.622E+01  0.649E-02     293
      46.26600  0.982E-01 -0.772E-04  0.584E+01 -0.188E-02  0.330E-03  0.613E-02  0.399E-03  0.163E+00  0.622E+01  0.650E-02     294
      46.29200  0.960E-01 -0.789E-04  0.584E+01 -0.188E-02  0.330E-03  0.622E-02  0.399E-03  0.167E+00  0.622E+01  0.651E-02     295
      46.31800  0.977E-01 -0.770E-04  0.584E+01 -0.188E-02  0.330E-03  0.635E-02  0.399E-03  0.172E+00  0.623E+01  0.652E-02     296
      46.35180  0.966E-01 -0.783E-04  0.585E+01 -0.188E-02  0.330E-03  0.650E-02  0.399E-03  0.178E+00  0.623E+01  0.653E-02     297
      46.38560  0.988E-01 -0.797E-04  0.585E+01 -0.189E-02  0.330E-03  0.665E-02  0.399E-03  0.186E+00  0.624E+01  0.655E-02     298
      46.41940  0.999E-01 -0.790E-04  0.585E+01 -0.189E-02  0.330E-03  0.687E-02  0.399E-03  0.194E+00  0.625E+01  0.656E-02     299
      46.45320  0.102E+00 -0.780E-04  0.586E+01 -0.189E-02  0.330E-03  0.712E-02  0.399E-03  0.203E+00  0.625E+01  0.658E-02     300
      46.49714  0.103E+00 -0.780E-04  0.586E+01 -0.190E-02  0.330E-03  0.738E-02  0.399E-03  0.211E+00  0.626E+01  0.660E-02     301
      46.54108  0.106E+00 -0.787E-04  0.587E+01 -0.190E-02  0.330E-03  0.766E-02  0.400E-03  0.221E+00  0.627E+01  0.662E-02     302
      46.58697  0.107E+00 -0.789E-04  0.587E+01 -0.190E-02  0.330E-03  0.804E-02  0.400E-03  0.228E+00  0.628E+01  0.664E-02     303
      46.63286  0.107E+00 -0.788E-04  0.588E+01 -0.191E-02  0.330E-03  0.843E-02  0.400E-03  0.232E+00  0.629E+01  0.666E-02     304
      46.67876  0.105E+00 -0.787E-04  0.588E+01 -0.191E-02  0.330E-03  0.884E-02  0.400E-03  0.232E+00  0.631E+01  0.669E-02     305
      46.73230  0.101E+00 -0.791E-04  0.589E+01 -0.191E-02  0.330E-03  0.925E-02  0.400E-03  0.228E+00  0.632E+01  0.672E-02     306
      46.78584  0.956E-01 -0.792E-04  0.589E+01 -0.192E-02  0.330E-03  0.963E-02  0.401E-03  0.220E+00  0.633E+01  0.675E-02     307
      46.85723  0.888E-01 -0.794E-04  0.590E+01 -0.192E-02  0.330E-03  0.100E-01  0.401E-03  0.209E+00  0.634E+01  0.680E-02     308
      46.92861  0.807E-01 -0.793E-04  0.590E+01 -0.193E-02  0.330E-03  0.104E-01  0.401E-03  0.192E+00  0.636E+01  0.685E-02     309
      47.00000  0.732E-01 -0.786E-04  0.591E+01 -0.194E-02  0.330E-03  0.107E-01  0.401E-03  0.177E+00  0.637E+01  0.690E-02     310
      47.07426  0.860E-01 -0.767E-04  0.592E+01 -0.194E-02  0.330E-03  0.110E-01  0.402E-03  0.165E+00  0.638E+01  0.695E-02     311
      47.14852  0.110E+00 -0.754E-04  0.592E+01 -0.195E-02  0.330E-03  0.112E-01  0.402E-03  0.158E+00  0.639E+01  0.701E-02     312
      47.22278  0.124E+00 -0.756E-04  0.593E+01 -0.195E-02  0.330E-03  0.114E-01  0.402E-03  0.157E+00  0.641E+01  0.707E-02     313
      47.30050  0.136E+00 -0.756E-04  0.594E+01 -0.196E-02  0.330E-03  0.114E-01  0.403E-03  0.162E+00  0.642E+01  0.713E-02     314
      47.40043  0.153E+00 -0.757E-04  0.596E+01 -0.197E-02  0.330E-03  0.115E-01  0.403E-03  0.175E+00  0.644E+01  0.720E-02     315
      47.50036  0.170E+00 -0.757E-04  0.598E+01 -0.197E-02  0.330E-03  0.116E-01  0.404E-03  0.197E+00  0.646E+01  0.728E-02     316
      47.62527  0.190E+00 -0.757E-04  0.600E+01 -0.198E-02  0.330E-03  0.118E-01  0.404E-03  0.219E+00  0.648E+01  0.737E-02     317
      47.81263  0.203E+00 -0.759E-04  0.604E+01 -0.200E-02  0.330E-03  0.120E-01  0.405E-03  0.229E+00  0.653E+01  0.751E-02     318
      48.00000  0.198E+00 -0.753E-04  0.607E+01 -0.201E-02  0.330E-03  0.123E-01  0.406E-03  0.201E+00  0.656E+01  0.764E-02     319
      48.02000  0.163E+00 -0.736E-04  0.608E+01 -0.201E-02  0.330E-03  0.124E-01  0.407E-03  0.165E+00  0.657E+01  0.766E-02     320
      48.04600  0.158E+00 -0.739E-04  0.608E+01 -0.202E-02  0.330E-03  0.120E-01  0.407E-03  0.162E+00  0.657E+01  0.767E-02     321
      48.07980  0.154E+00 -0.755E-04  0.609E+01 -0.202E-02  0.330E-03  0.119E-01  0.407E-03  0.160E+00  0.658E+01  0.770E-02     322
      48.12374  0.152E+00 -0.755E-04  0.609E+01 -0.202E-02  0.330E-03  0.118E-01  0.407E-03  0.157E+00  0.658E+01  0.773E-02     323
      48.18086  0.151E+00 -0.754E-04  0.610E+01 -0.203E-02  0.330E-03  0.117E-01  0.407E-03  0.156E+00  0.659E+01  0.777E-02     324
      48.25512  0.153E+00 -0.757E-04  0.611E+01 -0.203E-02  0.330E-03  0.116E-01  0.407E-03  0.159E+00  0.660E+01  0.783E-02     325
      48.34823  0.158E+00 -0.758E-04  0.613E+01 -0.204E-02  0.330E-03  0.115E-01  0.408E-03  0.167E+00  0.662E+01  0.789E-02     326
      48.47858  0.169E+00 -0.760E-04  0.615E+01 -0.205E-02  0.330E-03  0.114E-01  0.408E-03  0.186E+00  0.664E+01  0.798E-02     327
      48.65239  0.184E+00 -0.763E-04  0.618E+01 -0.206E-02  0.330E-03  0.115E-01  0.409E-03  0.216E+00  0.668E+01  0.810E-02     328
      48.82619  0.196E+00 -0.766E-04  0.622E+01 -0.207E-02  0.330E-03  0.116E-01  0.410E-03  0.228E+00  0.672E+01  0.822E-02     329
      49.00000  0.183E+00 -0.770E-04  0.625E+01 -0.209E-02  0.330E-03  0.120E-01  0.411E-03  0.199E+00  0.676E+01  0.835E-02     330
      49.02000  0.158E+00 -0.793E-04  0.625E+01 -0.209E-02  0.330E-03  0.122E-01  0.412E-03  0.166E+00  0.676E+01  0.836E-02     331
      49.04600  0.153E+00 -0.782E-04  0.626E+01 -0.209E-02  0.330E-03  0.120E-01  0.412E-03  0.163E+00  0.676E+01  0.838E-02     332
      49.07980  0.151E+00 -0.759E-04  0.626E+01 -0.209E-02  0.330E-03  0.119E-01  0.412E-03  0.161E+00  0.677E+01  0.841E-02     333
      49.12374  0.148E+00 -0.764E-04  0.627E+01 -0.210E-02  0.330E-03  0.119E-01  0.412E-03  0.158E+00  0.678E+01  0.844E-02     334
