 ******* Program UNSATCHEM-1D
 ******* 
 Missouri Field Experiment - 1982                                        
 Date:  21. 3.    Time:  15:17:45
 Units: L = cm   , T = days , M = mmol 



                          Node( 21)                               Node( 41)                               Node( 56)

         time        h      theta    Temp    CO2             h      theta    Temp    CO2             h      theta    Temp    CO2      
        81.811     -95.65  0.3240  21.142  0.02034      -211.52  0.3627  16.178  0.01613      -135.84  0.3842  14.445  0.01255
        81.826     -87.02  0.3308  21.198  0.02052      -211.63  0.3627  16.212  0.01627      -135.88  0.3842  14.448  0.01255
        81.841     -79.71  0.3370  21.243  0.02069      -211.74  0.3626  16.247  0.01640      -135.93  0.3841  14.452  0.01255
        81.856     -73.06  0.3428  21.275  0.02087      -211.85  0.3626  16.284  0.01654      -135.97  0.3841  14.456  0.01255
        81.871     -67.87  0.3484  21.297  0.02104      -211.96  0.3626  16.320  0.01667      -136.01  0.3841  14.460  0.01255
        81.885     -63.10  0.3535  21.308  0.02121      -212.07  0.3626  16.356  0.01680      -136.05  0.3841  14.464  0.01256
        81.899     -58.61  0.3583  21.310  0.02138      -212.17  0.3625  16.394  0.01692      -136.09  0.3841  14.469  0.01256
        81.920     -53.85  0.3646  21.297  0.02156      -212.32  0.3625  16.448  0.01705      -136.15  0.3841  14.476  0.01256
        81.940     -49.35  0.3706  21.269  0.02180      -212.47  0.3625  16.503  0.01722      -136.21  0.3840  14.484  0.01257
        81.960     -45.62  0.3758  21.224  0.02205      -212.62  0.3624  16.560  0.01738      -136.26  0.3840  14.492  0.01258
        81.980     -42.48  0.3810  21.166  0.02231      -212.77  0.3624  16.618  0.01754      -136.32  0.3840  14.501  0.01259
        82.000     -39.44  0.3859  21.098  0.02256      -212.93  0.3624  16.676  0.01770      -136.38  0.3840  14.511  0.01260
        82.000     -39.44  0.3859  21.098  0.02256      -212.93  0.3624  16.676  0.01770      -136.38  0.3840  14.511  0.01260
        82.020     -37.27  0.3894  21.012  0.02282      -213.08  0.3623  16.733  0.01785      -136.43  0.3840  14.521  0.01262
        82.039     -35.68  0.3924  20.901  0.02308      -213.23  0.3623  16.791  0.01800      -136.49  0.3839  14.532  0.01263
        82.059     -34.62  0.3945  20.762  0.02334      -213.38  0.3623  16.849  0.01813      -136.55  0.3839  14.544  0.01264
        82.078     -34.08  0.3955  20.598  0.02362      -213.52  0.3622  16.906  0.01827      -136.60  0.3839  14.556  0.01266
        82.098     -33.85  0.3960  20.424  0.02388      -213.67  0.3622  16.963  0.01839      -136.66  0.3839  14.569  0.01268
        82.118     -33.86  0.3960  20.246  0.02414      -213.82  0.3622  17.019  0.01852      -136.71  0.3839  14.582  0.01270
        82.137     -34.02  0.3956  20.068  0.02441      -213.97  0.3621  17.073  0.01863      -136.77  0.3838  14.597  0.01272
        82.157     -34.29  0.3951  19.897  0.02467      -214.11  0.3621  17.125  0.01874      -136.82  0.3838  14.611  0.01274
        82.176     -34.65  0.3944  19.733  0.02494      -214.26  0.3621  17.173  0.01885      -136.88  0.3838  14.627  0.01277
        82.196     -35.05  0.3936  19.579  0.02521      -214.39  0.3620  17.217  0.01894      -136.94  0.3838  14.643  0.01279
        82.221     -35.64  0.3925  19.395  0.02548      -214.56  0.3620  17.268  0.01904      -137.01  0.3838  14.665  0.01282
        82.247     -36.25  0.3913  19.231  0.02586      -214.71  0.3620  17.312  0.01915      -137.08  0.3837  14.687  0.01285
        82.272     -36.88  0.3901  19.088  0.02624      -214.82  0.3619  17.348  0.01925      -137.15  0.3837  14.710  0.01289
        82.305     -37.75  0.3887  18.936  0.02664      -214.90  0.3619  17.384  0.01935      -137.25  0.3837  14.741  0.01293
        82.339     -38.59  0.3873  18.823  0.02718      -214.87  0.3619  17.409  0.01946      -137.34  0.3836  14.772  0.01298
        82.372     -39.41  0.3860  18.749  0.02776      -214.68  0.3620  17.424  0.01957      -137.44  0.3836  14.803  0.01304
        82.415     -40.45  0.3843  18.708  0.02837      -214.03  0.3621  17.433  0.01967      -137.56  0.3835  14.844  0.01310
        82.458     -41.48  0.3826  18.724  0.02922      -212.80  0.3624  17.433  0.01979      -137.68  0.3835  14.883  0.01317
        82.501     -42.49  0.3809  18.790  0.03012      -210.85  0.3629  17.427  0.01992      -137.80  0.3835  14.920  0.01325
        82.544     -43.47  0.3793  18.893  0.03107      -208.05  0.3635  17.418  0.02004      -137.93  0.3834  14.956  0.01333
        82.601     -44.75  0.3773  19.065  0.03206      -202.95  0.3647  17.407  0.02016      -138.09  0.3834  15.000  0.01341
        82.658     -46.03  0.3752  19.246  0.03339      -196.57  0.3661  17.401  0.02034      -138.25  0.3833  15.039  0.01352
        82.726     -47.58  0.3730  19.428  0.03469      -187.83  0.3681  17.402  0.02053      -138.44  0.3832  15.083  0.01362
        82.795     -49.07  0.3710  19.529  0.03612      -179.08  0.3706  17.414  0.02078      -138.64  0.3831  15.122  0.01375
        82.897     -51.21  0.3682  19.464  0.03733      -166.10  0.3744  17.444  0.02106      -138.92  0.3830  15.176  0.01388
        83.000     -53.23  0.3655  19.147  0.03862      -154.24  0.3778  17.470  0.02155      -139.19  0.3829  15.226  0.01406
        83.000     -53.23  0.3655  19.147  0.03862      -154.24  0.3778  17.470  0.02155      -139.19  0.3829  15.226  0.01406
        83.095     -55.02  0.3631  18.706  0.03924      -144.86  0.3809  17.474  0.02209      -139.43  0.3829  15.272  0.01425
        83.224     -57.40  0.3599  18.129  0.03933      -134.72  0.3846  17.428  0.02261      -139.72  0.3828  15.330  0.01442
        83.353     -59.90  0.3569  17.848  0.03909      -126.91  0.3875  17.328  0.02335      -139.94  0.3827  15.379  0.01465
        83.515     -63.02  0.3536  18.082  0.03876      -119.64  0.3902  17.179  0.02407      -140.06  0.3826  15.424  0.01488
        83.757     -67.24  0.3491  18.830  0.03852      -112.63  0.3932  17.058  0.02496      -139.86  0.3827  15.456  0.01515
        84.000     -71.21  0.3448  18.778  0.03807      -108.39  0.3952  17.079  0.02629      -139.25  0.3829  15.472  0.01555
        84.000     -71.21  0.3448  18.778  0.03807      -108.39  0.3952  17.079  0.02629      -139.25  0.3829  15.472  0.01555
        84.200     -74.66  0.3413  18.033  0.03695      -106.19  0.3962  17.090  0.02759      -138.49  0.3832  15.491  0.01594
        84.467     -79.61  0.3371  17.736  0.03543      -104.64  0.3969  16.973  0.02849      -137.06  0.3837  15.520  0.01627
        84.733     -84.20  0.3332  18.500  0.03352      -104.15  0.3972  16.855  0.02932      -135.30  0.3844  15.531  0.01671
        85.000     -88.65  0.3294  18.616  0.03218      -104.20  0.3972  16.878  0.02982      -133.40  0.3851  15.528  0.01714
        85.000     -88.65  0.3294  18.616  0.03218      -104.20  0.3972  16.878  0.02982      -133.40  0.3851  15.528  0.01714
        85.020     -89.00  0.3292  18.554  0.03085      -104.16  0.3972  16.885  0.03017      -133.27  0.3851  15.528  0.01755
        85.040     -89.33  0.3289  18.482  0.03072      -104.18  0.3971  16.891  0.03019      -133.12  0.3852  15.528  0.01758
        85.060     -89.66  0.3286  18.401  0.03058      -104.20  0.3971  16.898  0.03021      -132.97  0.3852  15.528  0.01761
        85.086     -90.10  0.3282  18.288  0.03042      -104.23  0.3971  16.905  0.03022      -132.78  0.3853  15.528  0.01764
        85.120     -90.66  0.3278  18.136  0.03021      -104.28  0.3971  16.911  0.03024      -132.52  0.3854  15.529  0.01768
        85.164     -91.40  0.3271  17.942  0.02993      -104.35  0.3971  16.914  0.03026      -132.19  0.3855  15.531  0.01773
        85.221     -92.38  0.3263  17.726  0.02958      -104.48  0.3970  16.907  0.03027      -131.76  0.3857  15.535  0.01779
        85.299     -93.74  0.3252  17.542  0.02918      -104.69  0.3969  16.879  0.03027      -131.17  0.3859  15.540  0.01788
        85.399     -95.52  0.3241  17.543  0.02879      -105.01  0.3968  16.824  0.03024      -130.41  0.3862  15.546  0.01799
        85.499     -97.17  0.3230  17.806  0.02854      -105.38  0.3966  16.764  0.03014      -129.67  0.3865  15.549  0.01814
        85.624     -99.00  0.3218  18.337  0.02855      -105.93  0.3963  16.720  0.03003      -128.77  0.3868  15.546  0.01828
        85.812    -101.26  0.3203  18.917  0.02882      -106.86  0.3959  16.749  0.02990      -127.50  0.3873  15.537  0.01844
        86.000    -103.09  0.3190  18.732  0.02935      -107.86  0.3954  16.848  0.02983      -126.34  0.3877  15.536  0.01867
        86.000    -103.09  0.3190  18.732  0.02935      -107.86  0.3954  16.848  0.02983      -126.34  0.3877  15.536  0.01867
        86.020    -103.29  0.3189  18.659  0.02960      -107.97  0.3954  16.859  0.02986      -126.21  0.3877  15.537  0.01889
        86.046    -103.54  0.3188  18.553  0.02959      -108.12  0.3953  16.873  0.02987      -126.05  0.3878  15.538  0.01891
        86.080    -103.84  0.3186  18.403  0.02955      -108.31  0.3952  16.888  0.02988      -125.85  0.3879  15.541  0.01894
        86.124    -104.21  0.3183  18.202  0.02949      -108.55  0.3951  16.901  0.02990      -125.59  0.3880  15.545  0.01898
        86.181    -104.66  0.3180  17.955  0.02939      -108.88  0.3950  16.907  0.02991      -125.27  0.3881  15.551  0.01903
        86.255    -105.18  0.3177  17.711  0.02928      -109.31  0.3948  16.896  0.02992      -124.86  0.3882  15.561  0.01910
        86.348    -105.72  0.3173  17.595  0.02921      -109.85  0.3945  16.859  0.02992      -124.38  0.3884  15.572  0.01918
        86.479    -106.27  0.3169  17.824  0.02926      -110.62  0.3942  16.791  0.02990      -123.76  0.3886  15.583  0.01928
        86.652    -106.69  0.3167  18.529  0.02963      -111.63  0.3937  16.745  0.02986      -123.01  0.3889  15.587  0.01942
        86.826    -106.82  0.3166  19.033  0.03047      -112.62  0.3932  16.793  0.02989      -122.36  0.3892  15.585  0.01959
        87.000    -106.70  0.3166  18.828  0.03139      -113.58  0.3928  16.898  0.03008      -121.79  0.3894  15.591  0.01975
        87.000    -106.70  0.3166  18.828  0.03139      -113.58  0.3928  16.898  0.03008      -121.79  0.3894  15.591  0.01975
        87.020    -106.71  0.3167  18.753  0.03194      -113.70  0.3927  16.910  0.03039      -121.71  0.3894  15.592  0.01991
        87.046    -106.69  0.3167  18.646  0.03196      -113.84  0.3927  16.925  0.03043      -121.63  0.3894  15.595  0.01993
        87.080    -106.66  0.3167  18.495  0.03197      -114.03  0.3926  16.942  0.03048      -121.53  0.3895  15.598  0.01995
        87.124    -106.59  0.3167  18.293  0.03196      -114.27  0.3925  16.957  0.03054      -121.40  0.3895  15.604  0.01999
        87.181    -106.49  0.3168  18.045  0.03193      -114.58  0.3923  16.966  0.03062      -121.24  0.3896  15.612  0.02003
        87.255    -106.30  0.3169  17.801  0.03191      -114.98  0.3921  16.958  0.03072      -121.04  0.3896  15.624  0.02009
        87.348    -105.98  0.3171  17.686  0.03195      -115.46  0.3919  16.925  0.03082      -120.81  0.3897  15.638  0.02016
        87.479    -105.34  0.3176  17.921  0.03215      -116.12  0.3916  16.862  0.03093      -120.54  0.3898  15.653  0.02025
        87.652    -104.24  0.3183  18.637  0.03274      -116.95  0.3912  16.823  0.03106      -120.23  0.3899  15.662  0.02038
        87.826    -102.96  0.3191  19.152  0.03388      -117.78  0.3908  16.880  0.03132      -119.97  0.3900  15.665  0.02055
        88.000    -101.54  0.3201  18.949  0.03507      -118.59  0.3905  16.994  0.03174      -119.77  0.3901  15.676  0.02072
        88.000    -101.54  0.3201  18.949  0.03507      -118.59  0.3905  16.994  0.03174      -119.77  0.3901  15.676  0.02072
        88.020    -101.39  0.3202  18.875  0.03584      -118.69  0.3905  17.007  0.03229      -119.74  0.3901  15.678  0.02090
        88.040    -101.22  0.3203  18.793  0.03588      -118.78  0.3905  17.020  0.03235      -119.72  0.3901  15.680  0.02093
        88.060    -101.06  0.3204  18.706  0.03590      -118.87  0.3904  17.031  0.03242      -119.70  0.3901  15.683  0.02095
        88.086    -100.84  0.3205  18.588  0.03592      -118.99  0.3904  17.044  0.03248      -119.68  0.3901  15.686  0.02097
        88.120    -100.54  0.3207  18.433  0.03594      -119.14  0.3903  17.058  0.03256      -119.64  0.3902  15.692  0.02100
        88.164    -100.11  0.3210  18.241  0.03596      -119.33  0.3903  17.068  0.03267      -119.60  0.3902  15.699  0.02104
        88.221     -99.44  0.3215  18.033  0.03601      -119.56  0.3902  17.071  0.03279      -119.56  0.3902  15.710  0.02109
        88.299     -98.25  0.3223  17.866  0.03614      -119.86  0.3901  17.055  0.03295      -119.50  0.3902  15.725  0.02116
        88.377     -96.74  0.3232  17.870  0.03648      -120.13  0.3900  17.024  0.03313      -119.46  0.3902  15.739  0.02125
        88.481     -94.22  0.3249  18.138  0.03702      -120.45  0.3899  16.980  0.03329      -119.41  0.3902  15.753  0.02135
        88.584     -91.33  0.3272  18.615  0.03804      -120.72  0.3898  16.956  0.03352      -119.37  0.3903  15.762  0.02148
        88.688     -88.23  0.3298  19.122  0.03932      -120.92  0.3897  16.972  0.03381      -119.35  0.3903  15.768  0.02160
        88.844     -83.43  0.3339  19.530  0.04072      -121.04  0.3896  17.069  0.03417      -119.33  0.3903  15.778  0.02173
        89.000     -78.71  0.3379  19.310  0.04265      -120.92  0.3897  17.208  0.03488      -119.33  0.3903  15.798  0.02194
        89.000     -78.71  0.3379  19.310  0.04265      -120.92  0.3897  17.208  0.03488      -119.33  0.3903  15.798  0.02194
        89.125     -75.83  0.3403  18.780  0.04411      -120.64  0.3898  17.297  0.03571      -119.34  0.3903  15.824  0.02215
        89.250     -74.27  0.3416  18.255  0.04492      -120.17  0.3900  17.329  0.03639      -119.35  0.3903  15.858  0.02234
        89.375     -73.84  0.3420  18.039  0.04556      -119.48  0.3902  17.303  0.03699      -119.37  0.3903  15.892  0.02254
        89.500     -74.25  0.3417  18.241  0.04612      -118.60  0.3905  17.251  0.03752      -119.38  0.3903  15.921  0.02275
        89.667     -75.64  0.3405  18.840  0.04662      -117.24  0.3911  17.213  0.03802      -119.39  0.3902  15.947  0.02297
        89.833     -77.57  0.3389  19.220  0.04694      -115.82  0.3917  17.252  0.03870      -119.39  0.3902  15.964  0.02326
        90.000     -79.73  0.3370  18.960  0.04655      -114.49  0.3924  17.333  0.03943      -119.36  0.3903  15.984  0.02356
        90.000     -79.73  0.3370  18.960  0.04655      -114.49  0.3924  17.333  0.03943      -119.36  0.3903  15.984  0.02356
        90.250     -83.33  0.3340  18.076  0.04535      -112.90  0.3931  17.369  0.04013      -119.25  0.3903  16.025  0.02386
        90.625     -88.89  0.3292  18.133  0.04285      -111.69  0.3937  17.225  0.04081      -118.95  0.3904  16.076  0.02435
        91.000     -95.04  0.3244  18.653  0.03954      -111.58  0.3938  17.159  0.04096      -118.58  0.3905  16.087  0.02507
        91.000     -95.04  0.3244  18.653  0.03954      -111.58  0.3938  17.159  0.04096      -118.58  0.3905  16.087  0.02507
        91.020     -95.39  0.3242  18.628  0.03674      -111.47  0.3938  17.163  0.04055      -118.57  0.3906  16.087  0.02573
        91.040     -95.77  0.3239  18.587  0.03659      -111.47  0.3938  17.168  0.04052      -118.55  0.3906  16.086  0.02577
        91.060     -96.16  0.3236  18.532  0.03643      -111.47  0.3938  17.173  0.04049      -118.53  0.3906  16.086  0.02580
        91.080     -96.54  0.3234  18.464  0.03626      -111.47  0.3938  17.178  0.04046      -118.51  0.3906  16.086  0.02583
        91.100     -96.92  0.3231  18.388  0.03607      -111.48  0.3938  17.182  0.04042      -118.49  0.3906  16.086  0.02586
        91.120     -97.30  0.3229  18.308  0.03589      -111.49  0.3938  17.187  0.04039      -118.47  0.3906  16.086  0.02590
        91.140     -97.67  0.3226  18.226  0.03571      -111.50  0.3937  17.190  0.04035      -118.45  0.3906  16.086  0.02593
        91.160     -98.04  0.3224  18.146  0.03556      -111.52  0.3937  17.193  0.04031      -118.43  0.3906  16.086  0.02596
        91.180     -98.40  0.3222  18.070  0.03543      -111.54  0.3937  17.194  0.04027      -118.41  0.3906  16.087  0.02599
        91.206     -98.85  0.3219  17.980  0.03534      -111.57  0.3937  17.194  0.04023      -118.38  0.3906  16.087  0.02602
        91.232     -99.28  0.3216  17.904  0.03526      -111.60  0.3937  17.192  0.04017      -118.35  0.3906  16.088  0.02606
        91.266     -99.79  0.3212  17.829  0.03523      -111.65  0.3937  17.185  0.04010      -118.31  0.3906  16.090  0.02610
