 ******* Program HYDRUS
 ******* Heat transport under fluctuating atmospheric condition                 
  
 Date:   1.10.    Time:  14: 4:58
 Units: L = cm   , T = sec  , M = mmol 


  TLevel   Time         dt      Iter  ItCum  KodT  KodB  Convergency
   283  .10188E+06  .36000E+03    1   283     1     1     F
   284  .10224E+06  .36000E+03    1   284     1     1     F
   285  .10260E+06  .36000E+03    1   285     1     1     F
   286  .10296E+06  .36000E+03    1   286     1     1     F
   287  .10332E+06  .36000E+03    1   287     1     1     F
   288  .10368E+06  .36000E+03    1   288     1     1     F
   289  .10404E+06  .36000E+03    1   289     1     1     F
   290  .10440E+06  .36000E+03    1   290     1     1     F
   291  .10476E+06  .36000E+03    1   291     1     1     F
   292  .10512E+06  .36000E+03    1   292     1     1     F
   293  .10548E+06  .36000E+03    1   293     1     1     F
   294  .10584E+06  .36000E+03    1   294     1     1     F
   295  .10620E+06  .36000E+03    1   295     1     1     F
   296  .10656E+06  .36000E+03    1   296     1     1     F
   297  .10692E+06  .36000E+03    1   297     1     1     F
   298  .10728E+06  .36000E+03    1   298     1     1     F
   299  .10764E+06  .36000E+03    1   299     1     1     F
   300  .10800E+06  .36000E+03    1   300     1     1     F
   301  .10836E+06  .36000E+03    1   301     1     1     F
   302  .10872E+06  .36000E+03    1   302     1     1     F
   303  .10908E+06  .36000E+03    1   303     1     1     F
   304  .10944E+06  .36000E+03    1   304     1     1     F
   305  .10980E+06  .36000E+03    1   305     1     1     F
   306  .11016E+06  .36000E+03    1   306     1     1     F
   307  .11052E+06  .36000E+03    1   307     1     1     F
   308  .11088E+06  .36000E+03    1   308     1     1     F
   309  .11124E+06  .36000E+03    1   309     1     1     F
   310  .11160E+06  .36000E+03    1   310     1     1     F
   311  .11196E+06  .36000E+03    1   311     1     1     F
   312  .11232E+06  .36000E+03    1   312     1     1     F
   313  .11268E+06  .36000E+03    1   313     1     1     F
   314  .11304E+06  .36000E+03    1   314     1     1     F
   315  .11340E+06  .36000E+03    1   315     1     1     F
   316  .11376E+06  .36000E+03    1   316     1     1     F
   317  .11412E+06  .36000E+03    1   317     1     1     F
   318  .11448E+06  .36000E+03    1   318     1     1     F
   319  .11484E+06  .36000E+03    1   319     1     1     F
   320  .11520E+06  .36000E+03    1   320     1     1     F
   321  .11556E+06  .36000E+03    1   321     1     1     F
   322  .11592E+06  .36000E+03    1   322     1     1     F
   323  .11628E+06  .36000E+03    1   323     1     1     F
   324  .11664E+06  .36000E+03    1   324     1     1     F
   325  .11700E+06  .36000E+03    1   325     1     1     F
   326  .11736E+06  .36000E+03    1   326     1     1     F
   327  .11772E+06  .36000E+03    1   327     1     1     F
   328  .11808E+06  .36000E+03    1   328     1     1     F
   329  .11844E+06  .36000E+03    1   329     1     1     F
   330  .11880E+06  .36000E+03    1   330     1     1     F
   331  .11916E+06  .36000E+03    1   331     1     1     F
   332  .11952E+06  .36000E+03    1   332     1     1     F
   333  .11988E+06  .36000E+03    1   333     1     1     F
   334  .12024E+06  .36000E+03    1   334     1     1     F
   335  .12060E+06  .36000E+03    1   335     1     1     F
   336  .12096E+06  .36000E+03    1   336     1     1     F
   337  .12132E+06  .36000E+03    1   337     1     1     F
   338  .12168E+06  .36000E+03    1   338     1     1     F
   339  .12204E+06  .36000E+03    1   339     1     1     F
   340  .12240E+06  .36000E+03    1   340     1     1     F
   341  .12276E+06  .36000E+03    1   341     1     1     F
   342  .12312E+06  .36000E+03    1   342     1     1     F
   343  .12348E+06  .36000E+03    1   343     1     1     F
   344  .12384E+06  .36000E+03    1   344     1     1     F
   345  .12420E+06  .36000E+03    1   345     1     1     F
   346  .12456E+06  .36000E+03    1   346     1     1     F
   347  .12492E+06  .36000E+03    1   347     1     1     F
   348  .12528E+06  .36000E+03    1   348     1     1     F
   349  .12564E+06  .36000E+03    1   349     1     1     F
   350  .12600E+06  .36000E+03    1   350     1     1     F
   351  .12636E+06  .36000E+03    1   351     1     1     F
   352  .12672E+06  .36000E+03    1   352     1     1     F
   353  .12708E+06  .36000E+03    1   353     1     1     F
   354  .12744E+06  .36000E+03    1   354     1     1     F
   355  .12780E+06  .36000E+03    1   355     1     1     F
   356  .12816E+06  .36000E+03    1   356     1     1     F
   357  .12852E+06  .36000E+03    1   357     1     1     F
   358  .12888E+06  .36000E+03    1   358     1     1     F
   359  .12924E+06  .36000E+03    1   359     1     1     F
   360  .12960E+06  .36000E+03    1   360     1     1     F
   361  .12996E+06  .36000E+03    1   361     1     1     F
   362  .13032E+06  .36000E+03    1   362     1     1     F
   363  .13068E+06  .36000E+03    1   363     1     1     F
   364  .13104E+06  .36000E+03    1   364     1     1     F
   365  .13140E+06  .36000E+03    1   365     1     1     F
   366  .13176E+06  .36000E+03    1   366     1     1     F
   367  .13212E+06  .36000E+03    1   367     1     1     F
   368  .13248E+06  .36000E+03    1   368     1     1     F
   369  .13284E+06  .36000E+03    1   369     1     1     F
   370  .13320E+06  .36000E+03    1   370     1     1     F
   371  .13356E+06  .36000E+03    1   371     1     1     F
   372  .13392E+06  .36000E+03    1   372     1     1     F
   373  .13428E+06  .36000E+03    1   373     1     1     F
