        soln	      dist_x	        time	          pH	          pe	          Si	          Na	          Al	    gibbsite	  d_gibbsite	     SiO2(a)	   d_SiO2(a)	
          96	         -95	         100	     9.50857	     9.10142	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-2.0333e-015	
          97	         -96	         100	     9.50857	     9.10008	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 2.4670e-015	
          98	         -97	         100	     9.50857	     9.09838	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-1.4369e-015	
          99	         -98	         100	     9.50857	     9.09605	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 7.0487e-016	
         100	         -99	         100	     9.50857	      9.0943	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 3.2533e-016	
         101	        -100	         100	     9.50857	      9.0943	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 3.2533e-016	


           1	           0	         150	     10.9799	    -7.49057	 5.0000e-007	 1.0000e-003	 8.3959e-006	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
           2	          -1	         150	     10.9733	    -7.17586	 5.0000e-007	 1.0000e-003	 2.3199e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
           3	          -2	         150	      10.953	    -7.13191	 5.0000e-007	 1.0000e-003	 6.7952e-005	 0.0000e+000	 0.0000e+000	 0.0000e+000	 0.0000e+000	
           4	          -3	         150	      10.877	    -7.10363	 5.0000e-007	 1.0000e-003	 2.1742e-004	 6.0421e-003	-1.9986e-004	 0.0000e+000	 0.0000e+000	
           5	          -4	         150	      10.877	    -7.10286	 5.0000e-007	 1.0000e-003	 2.1742e-004	 9.9920e-003	-1.6844e-005	 0.0000e+000	 0.0000e+000	
           6	          -5	         150	      10.877	    -7.13466	 5.0000e-007	 1.0000e-003	 2.1742e-004	 1.0447e-002	-1.4196e-006	 0.0000e+000	 0.0000e+000	
           7	          -6	         150	      10.877	    -7.08491	 5.0000e-007	 1.0000e-003	 2.1742e-004	 1.0499e-002	-1.1963e-007	 0.0000e+000	 0.0000e+000	
           8	          -7	         150	      10.877	     -7.1288	 5.0001e-007	 1.0000e-003	 2.1742e-004	 1.0505e-002	-1.0086e-008	 0.0000e+000	 0.0000e+000	
           9	          -8	         150	      10.877	    -7.05064	 5.0003e-007	 1.0000e-003	 2.1742e-004	 1.0506e-002	-8.4579e-010	 0.0000e+000	 0.0000e+000	
          10	          -9	         150	      10.877	    -7.07252	 5.0007e-007	 1.0000e-003	 2.1742e-004	 1.0506e-002	-7.2324e-011	 0.0000e+000	 0.0000e+000	
          11	         -10	         150	      10.877	    -7.06714	 5.0019e-007	 1.0000e-003	 2.1742e-004	 1.0506e-002	-5.5878e-012	 0.0000e+000	 0.0000e+000	
          12	         -11	         150	      10.877	    -7.08473	 5.0051e-007	 1.0000e-003	 2.1742e-004	 1.0506e-002	-8.8551e-013	 0.0000e+000	 0.0000e+000	
          13	         -12	         150	      10.877	    -7.11183	 5.0138e-007	 1.0000e-003	 2.1742e-004	 1.0506e-002	-1.9079e-012	 0.0000e+000	 0.0000e+000	
          14	         -13	         150	      10.877	    -7.08633	 5.0371e-007	 1.0000e-003	 2.1742e-004	 1.0506e-002	 7.0821e-013	 0.0000e+000	 0.0000e+000	
          15	         -14	         150	      10.877	    -7.05215	 5.0997e-007	 1.0000e-003	 2.1742e-004	 1.0506e-002	 2.5578e-012	 0.0000e+000	 0.0000e+000	
          16	         -15	         150	      10.877	    -7.11348	 5.2675e-007	 1.0000e-003	 2.1742e-004	 1.0506e-002	-3.2599e-012	 0.0000e+000	 0.0000e+000	
          17	         -16	         150	      10.877	    -7.08143	 5.7190e-007	 1.0000e-003	 2.1741e-004	 1.0506e-002	 2.0553e-012	 0.0000e+000	 0.0000e+000	
          18	         -17	         150	     10.8769	    -7.11084	 6.9446e-007	 1.0000e-003	 2.1739e-004	 1.0506e-002	-3.4059e-013	 0.0000e+000	 0.0000e+000	
          19	         -18	         150	     10.8768	     -7.0863	 1.0313e-006	 1.0000e-003	 2.1732e-004	 1.0506e-002	 1.1671e-011	 0.0000e+000	 0.0000e+000	
          20	         -19	         150	     10.8764	    -7.01796	 1.9719e-006	 1.0000e-003	 2.1713e-004	 1.0506e-002	 9.6191e-011	 0.0000e+000	 0.0000e+000	
          21	         -20	         150	     10.8753	    -7.10069	 4.6437e-006	 1.0000e-003	 2.1659e-004	 1.0506e-002	 7.7229e-010	 0.0000e+000	 0.0000e+000	
          22	         -21	         150	     10.8722	    -7.06113	 1.2351e-005	 1.0000e-003	 2.1504e-004	 1.0506e-002	 6.8464e-009	 0.0000e+000	 0.0000e+000	
          23	         -22	         150	      10.863	    -7.02457	 3.4807e-005	 1.0000e-003	 2.1054e-004	 1.0506e-002	 6.4050e-008	 0.0000e+000	 0.0000e+000	
          24	         -23	         150	     10.8354	    -7.02048	 9.9985e-005	 1.0000e-003	 1.9756e-004	 1.0505e-002	 6.4759e-007	 0.0000e+000	 0.0000e+000	
          25	         -24	         150	     10.7503	    -6.88355	 2.8157e-004	 1.0000e-003	 1.6240e-004	 1.0496e-002	 6.8310e-006	 0.0000e+000	 0.0000e+000	
          26	         -25	         150	     10.4797	    -6.47969	 7.2763e-004	 1.0000e-003	 8.7100e-005	 1.0410e-002	 4.6309e-005	 0.0000e+000	 0.0000e+000	
          27	         -26	         150	     9.93123	     8.56637	 1.5651e-003	 1.0000e-003	 2.4634e-005	 9.9015e-003	 6.3877e-005	 0.0000e+000	 0.0000e+000	
          28	         -27	         150	     9.50857	     8.99819	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4932e-003	 2.4280e-005	 1.2696e-002	-1.7192e-003	
          29	         -28	         150	     9.50857	      8.9937	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4417e-003	 2.0463e-006	 1.4656e-002	-1.4489e-004	
          30	         -29	         150	     9.50857	      9.0045	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4358e-003	 1.7245e-007	 1.4880e-002	-1.2211e-005	
          31	         -30	         150	     9.50857	     9.01918	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4351e-003	 1.4534e-008	 1.4906e-002	-1.0292e-006	
          32	         -31	         150	     9.50857	     9.02983	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 1.2249e-009	 1.4909e-002	-8.6736e-008	
          33	         -32	         150	     9.50857	     9.03561	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 1.0323e-010	 1.4909e-002	-7.3100e-009	
          34	         -33	         150	     9.50857	     9.04002	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 8.7003e-012	 1.4909e-002	-6.1608e-010	
          35	         -34	         150	     9.50857	     9.04131	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 7.3323e-013	 1.4909e-002	-5.1923e-011	
          36	         -35	         150	     9.50857	      9.0417	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 6.1730e-014	 1.4909e-002	-4.3816e-012	
          37	         -36	         150	     9.50857	     9.04258	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 5.0968e-015	 1.4909e-002	-3.8014e-013	
          38	         -37	         150	     9.50857	     9.04379	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 5.6932e-016	 1.4909e-002	-1.8381e-014	
          39	         -38	         150	     9.50857	     9.04476	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-1.0844e-016	 1.4909e-002	-1.8896e-014	
          40	         -39	         150	     9.50857	      9.0452	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 3.0906e-015	
          41	         -40	         150	     9.50857	     9.04575	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-8.1331e-017	 1.4909e-002	-9.0278e-015	
          42	         -41	         150	     9.50857	     9.04767	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 2.9821e-015	
          43	         -42	         150	     9.50857	     9.05001	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-5.4221e-017	 1.4909e-002	-6.0727e-015	
          44	         -43	         150	     9.50857	     9.05367	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 8.1331e-017	
          45	         -44	         150	     9.50857	     9.05672	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 1.1115e-015	
          46	         -45	         150	     9.50857	     9.05872	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-3.0635e-015	
          47	         -46	         150	     9.50857	     9.05972	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-2.4670e-015	
          48	         -47	         150	     9.50857	     9.06043	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-5.4221e-017	 1.4909e-002	-5.4221e-015	
          49	         -48	         150	     9.50857	     9.06073	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 2.5213e-015	
          50	         -49	         150	     9.50857	     9.06127	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-5.4221e-017	 1.4909e-002	-4.4732e-015	
          51	         -50	         150	     9.50857	     9.06208	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 3.1990e-015	
          52	         -51	         150	     9.50857	     9.06397	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-8.1331e-017	 1.4909e-002	-7.2927e-015	
          53	         -52	         150	     9.50857	     9.06655	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 5.4221e-017	 1.4909e-002	 4.7172e-015	
          54	         -53	         150	     9.50857	     9.06858	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	-4.8799e-016	
          55	         -54	         150	     9.50857	     9.07024	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-5.4221e-017	 1.4909e-002	-4.3648e-015	
          56	         -55	         150	     9.50857	     9.07126	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 3.7683e-015	
          57	         -56	         150	     9.50857	      9.0722	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-5.4221e-017	 1.4909e-002	-5.3408e-015	
          58	         -57	         150	     9.50857	     9.07389	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 5.4221e-017	 1.4909e-002	 4.8528e-015	
          59	         -58	         150	     9.50857	     9.07542	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-5.4221e-017	 1.4909e-002	-6.1541e-015	
          60	         -59	         150	     9.50857	      9.0771	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 5.4221e-017	 1.4909e-002	 5.6661e-015	
          61	         -60	         150	     9.50857	     9.07861	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-5.4221e-017	 1.4909e-002	-4.3106e-015	
          62	         -61	         150	     9.50857	     9.07925	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 7.3198e-016	
          63	         -62	         150	     9.50857	     9.08045	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	-5.1510e-016	
          64	         -63	         150	     9.50857	     9.08145	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-1.9520e-015	
          65	         -64	         150	     9.50857	     9.08163	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 5.4221e-017	 1.4909e-002	 5.4221e-015	
          66	         -65	         150	     9.50857	     9.08208	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-3.8497e-015	
          67	         -66	         150	     9.50857	      9.0827	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 9.4887e-016	
          68	         -67	         150	     9.50857	     9.08407	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	-2.1688e-016	
          69	         -68	         150	     9.50857	     9.08541	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	-1.0031e-015	
          70	         -69	         150	     9.50857	     9.08661	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 1.0573e-015	
          71	         -70	         150	     9.50857	     9.08851	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	-4.0666e-016	
          72	         -71	         150	     9.50857	     9.08985	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 8.9464e-016	
          73	         -72	         150	     9.50857	      9.0917	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	-8.1331e-017	
          74	         -73	         150	     9.50857	     9.09406	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 5.6932e-016	
          75	         -74	         150	     9.50857	     9.09718	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-2.6568e-015	
          76	         -75	         150	     9.50857	     9.09985	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 2.8737e-015	
          77	         -76	         150	     9.50857	     9.10316	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-2.2773e-015	
          78	         -77	         150	     9.50857	     9.10634	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 2.3586e-015	
          79	         -78	         150	     9.50857	     9.10906	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 1.3555e-015	
          80	         -79	         150	     9.50857	     9.11132	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-2.9550e-015	
          81	         -80	         150	     9.50857	     9.11261	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 2.8466e-015	
          82	         -81	         150	     9.50857	     9.11272	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-1.9520e-015	
          83	         -82	         150	     9.50857	     9.11262	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 2.6568e-015	
          84	         -83	         150	     9.50857	     9.11226	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-1.7622e-015	
          85	         -84	         150	     9.50857	     9.11165	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 1.8977e-016	
          86	         -85	         150	     9.50857	     9.11043	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 3.5244e-016	
          87	         -86	         150	     9.50857	     9.10856	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 5.6932e-016	
          88	         -87	         150	     9.50857	     9.10634	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 2.7110e-017	
          89	         -88	         150	     9.50857	     9.10325	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 6.7776e-016	
          90	         -89	         150	     9.50857	     9.10023	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 8.4042e-016	
          91	         -90	         150	     9.50857	     9.09845	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-2.5213e-015	
          92	         -91	         150	     9.50857	      9.0975	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 3.1448e-015	
          93	         -92	         150	     9.50857	     9.09622	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-2.0875e-015	
          94	         -93	         150	     9.50857	     9.09559	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 2.1688e-015	
          95	         -94	         150	     9.50857	     9.09543	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 8.9464e-016	
          96	         -95	         150	     9.50857	     9.09466	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	-2.7110e-017	 1.4909e-002	-2.0604e-015	
          97	         -96	         150	     9.50857	     9.09437	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 2.7110e-017	 1.4909e-002	 2.4942e-015	
          98	         -97	         150	     9.50857	     9.09469	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	-1.3555e-015	
          99	         -98	         150	     9.50857	     9.09418	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 6.5065e-016	
         100	         -99	         150	     9.50857	     9.09401	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 4.0666e-016	
         101	        -100	         150	     9.50857	     9.09401	 2.8979e-003	 1.0000e-003	 9.3087e-006	 9.4350e-003	 0.0000e+000	 1.4909e-002	 4.0666e-016	


