 ******* Program HYDRUS
 ******* 
 Welcome to HYDRUS-1D                                                    
 Date:  16. 4.    Time:  19:43:53
 Units: L = cm   , T = min  , M = mmol 

       Time          rTop        rRoot        vTop         vRoot        vBot       sum(rTop)   sum(rRoot)    sum(vTop)   sum(vRoot)    sum(vBot)      hTop         hRoot        hBot        RunOff    sum(RunOff)     Volume     sum(Infil)    sum(Evap) TLevel Cum(WTrans)  SnowLayer
        [T]         [L/T]        [L/T]        [L/T]        [L/T]        [L/T]         [L]          [L]          [L]         [L]           [L]         [L]           [L]         [L]          [L/T]         [L]          [L]          [L]          [L]
    1344.0804  0.00000E+00  0.00000E+00  0.84838E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.93997E+01  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.22776E-05    593  0.00000E+00      0.000
    1365.5603  0.00000E+00  0.00000E+00 -0.40163E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.94315E+01  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.22776E-05    594  0.00000E+00      0.000
    1397.7801  0.00000E+00  0.00000E+00 -0.70454E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.94776E+01  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.22776E-05    595  0.00000E+00      0.000
    1430.0000  0.00000E+00  0.00000E+00  0.59827E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.95224E+01  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.24704E-05    596  0.00000E+00      0.000
    1449.8627  0.00000E+00  0.00000E+00 -0.40959E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.95494E+01  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.24704E-05    597  0.00000E+00      0.000
    1469.7253  0.00000E+00  0.00000E+00  0.86488E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.95759E+01  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.26422E-05    598  0.00000E+00      0.000
    1495.5468  0.00000E+00  0.00000E+00  0.61436E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.96096E+01  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.26580E-05    599  0.00000E+00      0.000
    1521.3682  0.00000E+00  0.00000E+00  0.65802E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.96424E+01  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.28279E-05    600  0.00000E+00      0.000
    1547.1897  0.00000E+00  0.00000E+00  0.38472E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.96744E+01  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.28379E-05    601  0.00000E+00      0.000
    1573.0111  0.00000E+00  0.00000E+00 -0.14093E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.97057E+01  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.28379E-05    602  0.00000E+00      0.000
    1598.8326  0.00000E+00  0.00000E+00 -0.53624E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.97362E+01  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.28379E-05    603  0.00000E+00      0.000
    1616.9076  0.00000E+00  0.00000E+00  0.24984E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.97572E+01  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.28830E-05    604  0.00000E+00      0.000
    1634.9826  0.00000E+00  0.00000E+00 -0.13970E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.97779E+01  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.28830E-05    605  0.00000E+00      0.000
    1658.4801  0.00000E+00  0.00000E+00  0.98803E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.98042E+01  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94240E+01  0.82853E+01  0.31152E-05    606  0.00000E+00      0.000
    1689.7601  0.00000E+00  0.00000E+00  0.16225E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.98384E+01  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.31659E-05    607  0.00000E+00      0.000
    1721.0401  0.00000E+00  0.00000E+00 -0.16948E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.98716E+01  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.31659E-05    608  0.00000E+00      0.000
    1752.3201  0.00000E+00  0.00000E+00 -0.81004E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.99039E+01  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94240E+01  0.82853E+01  0.31659E-05    609  0.00000E+00      0.000
    1783.6001  0.00000E+00  0.00000E+00 -0.39327E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.99355E+01  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.31659E-05    610  0.00000E+00      0.000
    1814.8801  0.00000E+00  0.00000E+00  0.13729E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.99662E+01  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.32089E-05    611  0.00000E+00      0.000
    1835.7334  0.00000E+00  0.00000E+00 -0.32665E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.99864E+01  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94240E+01  0.82853E+01  0.32089E-05    612  0.00000E+00      0.000
    1856.5867  0.00000E+00  0.00000E+00 -0.12897E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10006E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.32089E-05    613  0.00000E+00      0.000
    1884.3912  0.00000E+00  0.00000E+00  0.33451E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10032E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.33019E-05    614  0.00000E+00      0.000
    1912.1956  0.00000E+00  0.00000E+00  0.58726E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10057E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.34652E-05    615  0.00000E+00      0.000
    1940.0000  0.00000E+00  0.00000E+00 -0.37653E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10082E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.34652E-05    616  0.00000E+00      0.000
    1967.7976  0.00000E+00  0.00000E+00  0.46921E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10107E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.35956E-05    617  0.00000E+00      0.000
    1995.5951  0.00000E+00  0.00000E+00 -0.76002E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10130E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.35956E-05    618  0.00000E+00      0.000
    2023.3927  0.00000E+00  0.00000E+00  0.72546E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10154E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.37973E-05    619  0.00000E+00      0.000
    2051.1903  0.00000E+00  0.00000E+00 -0.12878E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10177E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.37973E-05    620  0.00000E+00      0.000
    2078.9878  0.00000E+00  0.00000E+00 -0.53351E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10199E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.37973E-05    621  0.00000E+00      0.000
    2106.7854  0.00000E+00  0.00000E+00 -0.34661E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10221E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94240E+01  0.82853E+01  0.37973E-05    622  0.00000E+00      0.000
    2134.5829  0.00000E+00  0.00000E+00 -0.21510E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10243E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.37973E-05    623  0.00000E+00      0.000
    2162.3805  0.00000E+00  0.00000E+00 -0.46953E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10264E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94240E+01  0.82853E+01  0.37973E-05    624  0.00000E+00      0.000
    2198.5173  0.00000E+00  0.00000E+00 -0.75063E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10291E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94240E+01  0.82853E+01  0.37973E-05    625  0.00000E+00      0.000
    2234.6542  0.00000E+00  0.00000E+00 -0.39909E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10317E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.37973E-05    626  0.00000E+00      0.000
    2270.7910  0.00000E+00  0.00000E+00  0.60350E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10343E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94240E+01  0.82853E+01  0.40153E-05    627  0.00000E+00      0.000
    2306.9278  0.00000E+00  0.00000E+00 -0.79467E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10368E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94240E+01  0.82853E+01  0.40153E-05    628  0.00000E+00      0.000
    2343.0647  0.00000E+00  0.00000E+00 -0.12658E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10393E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94240E+01  0.82853E+01  0.40153E-05    629  0.00000E+00      0.000
    2390.0426  0.00000E+00  0.00000E+00  0.51973E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10424E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94240E+01  0.82853E+01  0.42595E-05    630  0.00000E+00      0.000
    2438.0383  0.00000E+00  0.00000E+00  0.30434E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10454E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94240E+01  0.82853E+01  0.44056E-05    631  0.00000E+00      0.000
    2486.0340  0.00000E+00  0.00000E+00  0.45702E-10  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10484E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94240E+01  0.82853E+01  0.44078E-05    632  0.00000E+00      0.000
    2534.0298  0.00000E+00  0.00000E+00 -0.15991E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10513E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94240E+01  0.82853E+01  0.44078E-05    633  0.00000E+00      0.000
    2590.0248  0.00000E+00  0.00000E+00  0.28820E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10546E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94240E+01  0.82853E+01  0.45691E-05    634  0.00000E+00      0.000
    2630.0213  0.00000E+00  0.00000E+00 -0.64626E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10569E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94240E+01  0.82853E+01  0.45691E-05    635  0.00000E+00      0.000
    2670.0177  0.00000E+00  0.00000E+00  0.30216E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10591E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94240E+01  0.82853E+01  0.46900E-05    636  0.00000E+00      0.000
    2710.0142  0.00000E+00  0.00000E+00  0.46991E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10612E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.48779E-05    637  0.00000E+00      0.000
    2750.0106  0.00000E+00  0.00000E+00  0.62053E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10633E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.51261E-05    638  0.00000E+00      0.000
    2790.0071  0.00000E+00  0.00000E+00  0.25125E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10654E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.52266E-05    639  0.00000E+00      0.000
    2870.0000  0.00000E+00  0.00000E+00  0.10923E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10692E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.53140E-05    640  0.00000E+00      0.000
    2908.9024  0.00000E+00  0.00000E+00  0.56039E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10709E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.55320E-05    641  0.00000E+00      0.000
    2947.8048  0.00000E+00  0.00000E+00  0.45738E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10725E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.57099E-05    642  0.00000E+00      0.000
    2998.0792  0.00000E+00  0.00000E+00 -0.30102E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10742E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.57099E-05    643  0.00000E+00      0.000
    3048.3536  0.00000E+00  0.00000E+00 -0.18608E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10761E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.57099E-05    644  0.00000E+00      0.000
    3098.6280  0.00000E+00  0.00000E+00 -0.22287E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10779E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.57099E-05    645  0.00000E+00      0.000
    3148.9024  0.00000E+00  0.00000E+00 -0.62034E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10797E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.57099E-05    646  0.00000E+00      0.000
    3215.9350  0.00000E+00  0.00000E+00 -0.23881E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10821E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.57099E-05    647  0.00000E+00      0.000
    3282.9674  0.00000E+00  0.00000E+00 -0.28410E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10845E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.57099E-05    648  0.00000E+00      0.000
    3350.0000  0.00000E+00  0.00000E+00  0.29283E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10868E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.59062E-05    649  0.00000E+00      0.000
    3415.0000  0.00000E+00  0.00000E+00  0.46857E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10890E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.62108E-05    650  0.00000E+00      0.000
    3480.0000  0.00000E+00  0.00000E+00  0.58703E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10912E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.65924E-05    651  0.00000E+00      0.000
    3566.6667  0.00000E+00  0.00000E+00 -0.18324E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10941E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.65924E-05    652  0.00000E+00      0.000
    3653.3333  0.00000E+00  0.00000E+00  0.27535E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10968E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.68310E-05    653  0.00000E+00      0.000
    3740.0000  0.00000E+00  0.00000E+00 -0.27774E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.10996E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.68310E-05    654  0.00000E+00      0.000
    3796.6667  0.00000E+00  0.00000E+00  0.49408E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.11013E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.68590E-05    655  0.00000E+00      0.000
    3853.3333  0.00000E+00  0.00000E+00  0.46153E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.11030E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.71205E-05    656  0.00000E+00      0.000
    3910.0000  0.00000E+00  0.00000E+00 -0.29768E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.11047E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.71205E-05    657  0.00000E+00      0.000
    3995.0000  0.00000E+00  0.00000E+00  0.46311E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.11072E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.75142E-05    658  0.00000E+00      0.000
    4080.0000  0.00000E+00  0.00000E+00  0.12753E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.11096E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.76226E-05    659  0.00000E+00      0.000
    4165.0000  0.00000E+00  0.00000E+00 -0.94042E-09  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.11120E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.76226E-05    660  0.00000E+00      0.000
    4207.5000  0.00000E+00  0.00000E+00 -0.15350E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.11131E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.76226E-05    661  0.00000E+00      0.000
    4250.0000  0.00000E+00  0.00000E+00 -0.35160E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.11143E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.76226E-05    662  0.00000E+00      0.000
    4304.4434  0.00000E+00  0.00000E+00  0.52513E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.11157E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.79085E-05    663  0.00000E+00      0.000
    4375.2199  0.00000E+00  0.00000E+00 -0.35300E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.11176E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.79085E-05    664  0.00000E+00      0.000
    4467.2293  0.00000E+00  0.00000E+00 -0.40230E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.11200E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.79085E-05    665  0.00000E+00      0.000
    4559.2387  0.00000E+00  0.00000E+00 -0.58154E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.11223E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.79085E-05    666  0.00000E+00      0.000
    4651.2481  0.00000E+00  0.00000E+00  0.60460E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.11246E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.84648E-05    667  0.00000E+00      0.000
    4715.6547  0.00000E+00  0.00000E+00  0.26557E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.11261E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.86358E-05    668  0.00000E+00      0.000
    4780.0613  0.00000E+00  0.00000E+00 -0.17856E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.11277E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.86358E-05    669  0.00000E+00      0.000
    4863.7898  0.00000E+00  0.00000E+00  0.21064E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.11296E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.88122E-05    670  0.00000E+00      0.000
    4978.3161  0.00000E+00  0.00000E+00  0.72191E-10  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.11322E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.88205E-05    671  0.00000E+00      0.000
    5092.8423  0.00000E+00  0.00000E+00 -0.15597E-08  0.00000E+00  0.00000E+00  0.00000E+00  0.00000E+00 -0.82853E+01  0.00000E+00  0.00000E+00 -0.11348E+02  0.00000E+00 -0.37552E+02  0.00000E+00  0.00000E+00  0.94239E+01  0.82853E+01  0.88205E-05    672  0.00000E+00      0.000
