 All solute fluxes and cumulative solute fluxes are positive into the region

       Time       cvTop      cvBot    Sum(cvTop) Sum(cvBot)   cvCh0      cvCh1       cTop      cRoot       cBot      cvRoot   Sum(cvRoot) Sum(cvNEql) TLevel
        [T]      [M/L2/T]   [M/L2/T]    [M/L2]     [M/L2]     [M/L2]     [M/L2]      [M/L3]    [M/L3]      [M/L3]   [M/L2/T]    [M/L2]      [M/L2]
      99.01000   .000E+00  -.297E-03   .000E+00  -.268E-02   .000E+00   .000E+00   .388E-02   .102E-01   .100E-01   .000E+00   .000E+00   .000E+00      98
      99.02303   .000E+00  -.297E-03   .000E+00  -.269E-02   .000E+00   .000E+00   .387E-02   .102E-01   .100E-01   .000E+00   .000E+00   .000E+00      99
      99.03987   .000E+00  -.297E-03   .000E+00  -.269E-02   .000E+00   .000E+00   .386E-02   .102E-01   .100E-01   .000E+00   .000E+00   .000E+00     100
      99.06169   .000E+00  -.297E-03   .000E+00  -.270E-02   .000E+00   .000E+00   .384E-02   .102E-01   .100E-01   .000E+00   .000E+00   .000E+00     101
      99.09013   .000E+00  -.299E-03   .000E+00  -.271E-02   .000E+00   .000E+00   .382E-02   .102E-01   .100E-01   .000E+00   .000E+00   .000E+00     102
      99.12652   .000E+00  -.299E-03   .000E+00  -.272E-02   .000E+00   .000E+00   .380E-02   .102E-01   .100E-01   .000E+00   .000E+00   .000E+00     103
      99.17505   .000E+00  -.299E-03   .000E+00  -.273E-02   .000E+00   .000E+00   .377E-02   .102E-01   .100E-01   .000E+00   .000E+00   .000E+00     104
      99.23851   .000E+00  -.300E-03   .000E+00  -.275E-02   .000E+00   .000E+00   .373E-02   .101E-01   .100E-01   .000E+00   .000E+00   .000E+00     105
      99.32312   .000E+00  -.302E-03   .000E+00  -.278E-02   .000E+00   .000E+00   .368E-02   .101E-01   .100E-01   .000E+00   .000E+00   .000E+00     106
      99.43594   .000E+00  -.303E-03   .000E+00  -.281E-02   .000E+00   .000E+00   .362E-02   .101E-01   .100E-01   .000E+00   .000E+00   .000E+00     107
      99.57695   .000E+00  -.306E-03   .000E+00  -.286E-02   .000E+00   .000E+00   .354E-02   .101E-01   .100E-01   .000E+00   .000E+00   .000E+00     108
      99.78848   .000E+00  -.310E-03   .000E+00  -.292E-02   .000E+00   .000E+00   .343E-02   .101E-01   .100E-01   .000E+00   .000E+00   .000E+00     109
     100.00000   .000E+00  -.314E-03   .000E+00  -.299E-02   .000E+00   .000E+00   .333E-02   .100E-01   .100E-01   .000E+00   .000E+00   .000E+00     110
     100.25000   .000E+00  -.320E-03   .000E+00  -.307E-02   .000E+00   .000E+00   .320E-02   .999E-02   .100E-01   .000E+00   .000E+00   .000E+00     111
     100.62500   .000E+00  -.328E-03   .000E+00  -.319E-02   .000E+00   .000E+00   .302E-02   .994E-02   .100E-01   .000E+00   .000E+00   .000E+00     112
     101.00000   .000E+00  -.338E-03   .000E+00  -.332E-02   .000E+00   .000E+00   .286E-02   .986E-02   .100E-01   .000E+00   .000E+00   .000E+00     113
     101.01000   .000E+00  -.338E-03   .000E+00  -.332E-02   .000E+00   .000E+00   .285E-02   .978E-02   .100E-01   .000E+00   .000E+00   .000E+00     114
     101.02300   .000E+00  -.338E-03   .000E+00  -.332E-02   .000E+00   .000E+00   .284E-02   .977E-02   .100E-01   .000E+00   .000E+00   .000E+00     115
     101.03990   .000E+00  -.339E-03   .000E+00  -.333E-02   .000E+00   .000E+00   .283E-02   .977E-02   .100E-01   .000E+00   .000E+00   .000E+00     116
     101.06170   .000E+00  -.339E-03   .000E+00  -.334E-02   .000E+00   .000E+00   .281E-02   .976E-02   .100E-01   .000E+00   .000E+00   .000E+00     117
     101.09010   .000E+00  -.340E-03   .000E+00  -.335E-02   .000E+00   .000E+00   .280E-02   .975E-02   .100E-01   .000E+00   .000E+00   .000E+00     118
     101.12650   .000E+00  -.342E-03   .000E+00  -.336E-02   .000E+00   .000E+00   .277E-02   .974E-02   .100E-01   .000E+00   .000E+00   .000E+00     119
     101.17500   .000E+00  -.343E-03   .000E+00  -.338E-02   .000E+00   .000E+00   .274E-02   .973E-02   .100E-01   .000E+00   .000E+00   .000E+00     120
     101.23850   .000E+00  -.346E-03   .000E+00  -.340E-02   .000E+00   .000E+00   .270E-02   .971E-02   .100E-01   .000E+00   .000E+00   .000E+00     121
     101.32310   .000E+00  -.350E-03   .000E+00  -.343E-02   .000E+00   .000E+00   .265E-02   .969E-02   .100E-01   .000E+00   .000E+00   .000E+00     122
     101.43590   .000E+00  -.357E-03   .000E+00  -.347E-02   .000E+00   .000E+00   .258E-02   .966E-02   .100E-01   .000E+00   .000E+00   .000E+00     123
     101.57700   .000E+00  -.364E-03   .000E+00  -.352E-02   .000E+00   .000E+00   .251E-02   .962E-02   .100E-01   .000E+00   .000E+00   .000E+00     124
     101.78850   .000E+00  -.376E-03   .000E+00  -.360E-02   .000E+00   .000E+00   .240E-02   .956E-02   .100E-01   .000E+00   .000E+00   .000E+00     125
     102.00000   .000E+00  -.389E-03   .000E+00  -.368E-02   .000E+00   .000E+00   .229E-02   .948E-02   .100E-01   .000E+00   .000E+00   .000E+00     126
     102.01000   .000E+00  -.390E-03   .000E+00  -.369E-02   .000E+00   .000E+00   .230E-02   .941E-02   .100E-01   .000E+00   .000E+00   .000E+00     127
     102.02300   .000E+00  -.390E-03   .000E+00  -.369E-02   .000E+00   .000E+00   .231E-02   .940E-02   .100E-01   .000E+00   .000E+00   .000E+00     128
     102.03990   .000E+00  -.392E-03   .000E+00  -.370E-02   .000E+00   .000E+00   .232E-02   .940E-02   .100E-01   .000E+00   .000E+00   .000E+00     129
     102.06170   .000E+00  -.392E-03   .000E+00  -.371E-02   .000E+00   .000E+00   .233E-02   .940E-02   .100E-01   .000E+00   .000E+00   .000E+00     130
     102.09010   .000E+00  -.393E-03   .000E+00  -.372E-02   .000E+00   .000E+00   .234E-02   .941E-02   .100E-01   .000E+00   .000E+00   .000E+00     131
     102.12650   .000E+00  -.393E-03   .000E+00  -.373E-02   .000E+00   .000E+00   .235E-02   .941E-02   .100E-01   .000E+00   .000E+00   .000E+00     132
     102.17500   .000E+00  -.392E-03   .000E+00  -.375E-02   .000E+00   .000E+00   .236E-02   .941E-02   .100E-01   .000E+00   .000E+00   .000E+00     133
     102.23850   .000E+00  -.390E-03   .000E+00  -.377E-02   .000E+00   .000E+00   .238E-02   .942E-02   .100E-01   .000E+00   .000E+00   .000E+00     134
     102.32310   .000E+00  -.387E-03   .000E+00  -.381E-02   .000E+00   .000E+00   .240E-02   .942E-02   .100E-01   .000E+00   .000E+00   .000E+00     135
     102.43590   .000E+00  -.385E-03   .000E+00  -.385E-02   .000E+00   .000E+00   .243E-02   .943E-02   .100E-01   .000E+00   .000E+00   .000E+00     136
     102.57700   .000E+00  -.381E-03   .000E+00  -.390E-02   .000E+00   .000E+00   .246E-02   .945E-02   .100E-01   .000E+00   .000E+00   .000E+00     137
     102.78850   .000E+00  -.374E-03   .000E+00  -.398E-02   .000E+00   .000E+00   .250E-02   .946E-02   .100E-01   .000E+00   .000E+00   .000E+00     138
     103.00000   .000E+00  -.368E-03   .000E+00  -.406E-02   .000E+00   .000E+00   .253E-02   .949E-02   .100E-01   .000E+00   .000E+00   .000E+00     139
     103.25000   .000E+00  -.360E-03   .000E+00  -.415E-02   .000E+00   .000E+00   .259E-02   .952E-02   .100E-01   .000E+00   .000E+00   .000E+00     140
     103.62500   .000E+00  -.349E-03   .000E+00  -.428E-02   .000E+00   .000E+00   .268E-02   .955E-02   .100E-01   .000E+00   .000E+00   .000E+00     141
     104.00000   .000E+00  -.338E-03   .000E+00  -.441E-02   .000E+00   .000E+00   .275E-02   .960E-02   .100E-01   .000E+00   .000E+00   .000E+00     142
     104.33330   .000E+00  -.329E-03   .000E+00  -.452E-02   .000E+00   .000E+00   .282E-02   .966E-02   .100E-01   .000E+00   .000E+00   .000E+00     143
     104.66670   .000E+00  -.318E-03   .000E+00  -.462E-02   .000E+00   .000E+00   .289E-02   .971E-02   .100E-01   .000E+00   .000E+00   .000E+00     144
     105.00000   .000E+00  -.309E-03   .000E+00  -.473E-02   .000E+00   .000E+00   .295E-02   .977E-02   .100E-01   .000E+00   .000E+00   .000E+00     145
     105.50000   .000E+00  -.293E-03   .000E+00  -.487E-02   .000E+00   .000E+00   .305E-02   .984E-02   .100E-01   .000E+00   .000E+00   .000E+00     146
     106.00000   .000E+00  -.281E-03   .000E+00  -.501E-02   .000E+00   .000E+00   .315E-02   .994E-02   .100E-01   .000E+00   .000E+00   .000E+00     147
     106.50000   .000E+00  -.268E-03   .000E+00  -.515E-02   .000E+00   .000E+00   .324E-02   .100E-01   .100E-01   .000E+00   .000E+00   .000E+00     148
     107.00000   .000E+00  -.257E-03   .000E+00  -.528E-02   .000E+00   .000E+00   .334E-02   .101E-01   .100E-01   .000E+00   .000E+00   .000E+00     149
     107.50000   .000E+00  -.246E-03   .000E+00  -.540E-02   .000E+00   .000E+00   .343E-02   .102E-01   .100E-01   .000E+00   .000E+00   .000E+00     150
     108.00000   .000E+00  -.235E-03   .000E+00  -.552E-02   .000E+00   .000E+00   .353E-02   .103E-01   .100E-01   .000E+00   .000E+00   .000E+00     151
     108.50000   .000E+00  -.226E-03   .000E+00  -.563E-02   .000E+00   .000E+00   .363E-02   .105E-01   .100E-01   .000E+00   .000E+00   .000E+00     152
     109.00000   .000E+00  -.216E-03   .000E+00  -.574E-02   .000E+00   .000E+00   .373E-02   .106E-01   .100E-01   .000E+00   .000E+00   .000E+00     153
     109.50000   .000E+00  -.208E-03   .000E+00  -.584E-02   .000E+00   .000E+00   .384E-02   .107E-01   .100E-01   .000E+00   .000E+00   .000E+00     154
     110.00000   .000E+00  -.201E-03   .000E+00  -.594E-02   .000E+00   .000E+00   .393E-02   .108E-01   .100E-01   .000E+00   .000E+00   .000E+00     155
